,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation,renda,tempo_ultima_compra,automoveis_adquiridos,avalicao_cliente
277,460910,Masculino,Nao,27,Sim,Enfermeiro,0.0,Baixo,2.0,Cat_6,A,9784.47,17,1,8
278,460255,Feminino,Nao,38,Sim,Medico,14.0,Baixo,1.0,Cat_6,A,4764.08,35,1,9
279,460109,Masculino,Sim,46,Sim,Ator/Atriz,8.0,Medio,2.0,Cat_6,C,9625.34,37,2,9
280,464306,Masculino,Nao,29,Sim,Ator/Atriz,3.0,Baixo,1.0,Cat_6,B,8868.57,19,2,9
281,466835,Masculino,Sim,51,Nao,Entretenimento,1.0,Medio,4.0,Cat_7,B,9018.04,1,1,7
282,465192,Masculino,Sim,55,Nao,Ator/Atriz,0.0,Baixo,1.0,Cat_6,A,9279.38,24,1,10
284,462391,Feminino,Nao,26,Nao,Enfermeiro,1.0,Baixo,8.0,Cat_7,C,16114.24,18,2,7
285,467086,Feminino,Sim,83,Sim,Advogado,0.0,Baixo,3.0,Cat_6,A,7026.62,26,2,8
286,460306,Feminino,Nao,39,Sim,Enfermeiro,9.0,Baixo,1.0,Cat_6,D,11325.99,23,1,8
287,460752,Masculino,Sim,35,Sim,Ator/Atriz,9.0,Baixo,1.0,Cat_6,A,10442.78,18,3,8
289,466258,Feminino,Nao,29,Nao,Enfermeiro,1.0,Baixo,3.0,Cat_6,B,12118.15,24,2,10
290,463719,Feminino,Nao,26,Nao,Medico,0.0,Baixo,1.0,Cat_6,D,6811.51,1,4,7
292,465175,Feminino,Nao,22,Nao,Do Lar,0.0,Baixo,4.0,Cat_6,D,4400.47,15,1,9
294,459036,Feminino,Sim,20,Sim,Advogado,1.0,Medio,3.0,Cat_3,A,2426.27,28,1,9
295,464047,Masculino,Nao,43,Sim,Enfermeiro,3.0,Baixo,3.0,Cat_6,D,11869.58,13,2,8
296,459997,Masculino,Nao,43,Sim,Entretenimento,1.0,Baixo,2.0,Cat_4,A,7220.54,14,1,9
298,460967,Masculino,Nao,25,Sim,Entretenimento,1.0,Baixo,2.0,Cat_6,A,6676.63,8,1,10
299,465094,Masculino,Sim,61,Nao,Ator/Atriz,1.0,Alto,2.0,Cat_6,B,5661.82,16,1,10
300,461229,Feminino,Sim,28,Sim,Enfermeiro,0.0,Medio,2.0,Cat_6,A,11089.11,29,2,10
301,466442,Masculino,Nao,38,Sim,Ator/Atriz,1.0,Baixo,1.0,Cat_6,D,3597.17,5,1,10
302,464527,Masculino,Nao,25,Nao,Executivo,12.0,Baixo,3.0,Cat_6,A,7118.63,10,1,10
303,463560,Feminino,Nao,18,Nao,Enfermeiro,9.0,Baixo,5.0,Cat_4,D,15251.78,10,1,6
304,460011,Masculino,Sim,43,Sim,Entretenimento,1.0,Medio,5.0,Cat_5,C,8564.03,18,1,9
305,467207,Feminino,Nao,27,Sim,Ator/Atriz,8.0,Baixo,1.0,Cat_6,B,5946.83,21,2,10
306,465177,Feminino,Nao,60,Sim,Entretenimento,1.0,Baixo,2.0,Cat_6,D,6257.82,20,1,10
307,467531,Masculino,Sim,75,Sim,Advogado,2.0,Baixo,1.0,Cat_6,D,2209.67,13,1,6
308,462842,Masculino,Nao,23,Nao,Medico,6.0,Baixo,4.0,Cat_2,D,5220.82,5,2,7
309,462124,Masculino,Nao,36,Sim,Ator/Atriz,8.0,Baixo,1.0,Cat_6,A,6077.71,29,2,10
310,466265,Masculino,Nao,30,Nao,Medico,1.0,Baixo,1.0,Cat_3,C,6194.07,28,2,10
311,459789,Masculino,Sim,56,Nao,Ator/Atriz,1.0,Medio,2.0,Cat_6,C,6842.45,33,1,10
312,464223,Feminino,Sim,52,Sim,Ator/Atriz,2.0,Baixo,2.0,Cat_6,C,4041.71,31,1,10
313,460280,Masculino,Sim,39,Sim,Entretenimento,0.0,Baixo,1.0,Cat_6,D,6017.44,20,1,10
314,460331,Feminino,Nao,35,Nao,Ator/Atriz,5.0,Baixo,1.0,Cat_6,A,6116.95,27,1,8
316,460035,Feminino,Nao,25,Sim,Ator/Atriz,0.0,Baixo,6.0,Cat_6,A,8959.81,35,1,10
317,463812,Feminino,Sim,27,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_4,B,12084.85,31,2,8
318,465569,Masculino,Sim,35,Sim,Ator/Atriz,1.0,Alto,3.0,Cat_6,A,7791.76,29,1,7
319,466333,Feminino,Sim,41,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_6,C,3551.2,18,1,7
320,462723,Feminino,Sim,46,Nao,Ator/Atriz,8.0,Medio,2.0,Cat_6,B,10232.03,0,1,10
321,462404,Feminino,Nao,26,Sim,Ator/Atriz,9.0,Baixo,1.0,Cat_6,A,3557.71,4,1,9
322,461799,Masculino,Sim,43,Sim,Medico,13.0,Alto,2.0,Cat_6,B,4622.89,26,1,10
323,459933,Feminino,Sim,30,Sim,Ator/Atriz,8.0,Baixo,4.0,Cat_6,A,2796.79,9,1,10
324,463717,Feminino,Sim,70,Sim,Ator/Atriz,1.0,Medio,4.0,Cat_6,C,8833.77,37,1,10
325,462149,Feminino,Sim,89,Nao,Advogado,3.0,Alto,1.0,Cat_6,D,5895.72,30,1,10
326,462769,Feminino,Sim,42,Nao,Do Lar,6.0,Alto,4.0,Cat_6,B,4453.31,31,1,9
327,465532,Feminino,Sim,37,Sim,Entretenimento,6.0,Medio,3.0,Cat_4,A,6348.3,17,1,10
328,462829,Masculino,Sim,29,Nao,Executivo,1.0,Medio,3.0,Cat_6,D,13767.84,12,1,8
329,459210,Feminino,Sim,68,Sim,Ator/Atriz,1.0,Alto,2.0,Cat_6,C,3264.49,10,1,3
331,467759,Feminino,Sim,48,Sim,Medico,0.0,Baixo,2.0,Cat_6,C,9452.64,26,2,10
332,461475,Feminino,Sim,51,Sim,Medico,1.0,Medio,3.0,Cat_1,C,9396.81,28,2,10
334,466890,Masculino,Sim,47,Sim,Ator/Atriz,0.0,Medio,6.0,Cat_7,B,8140.96,29,2,8
335,467479,Masculino,Sim,35,Sim,Executivo,1.0,Medio,4.0,Cat_6,C,10089.42,4,3,5
336,466799,Feminino,Nao,19,Nao,Enfermeiro,2.0,Baixo,3.0,Cat_6,D,12738.05,9,2,10
337,460873,Masculino,Sim,46,Sim,Entretenimento,0.0,Medio,3.0,Cat_4,B,7709.39,2,1,4
338,466776,Masculino,Sim,86,Sim,Advogado,0.0,Baixo,1.0,Cat_6,B,6570.14,9,1,10
339,459462,Masculino,Sim,66,Sim,Ator/Atriz,0.0,Alto,2.0,Cat_6,B,6832.39,7,2,4
341,462348,Feminino,Sim,73,Sim,Advogado,1.0,Alto,2.0,Cat_6,B,4962.04,25,1,5
343,461629,Masculino,Sim,53,Sim,Ator/Atriz,0.0,Baixo,3.0,Cat_6,B,8220.78,9,1,9
344,459907,Feminino,Sim,39,Sim,Ator/Atriz,8.0,Medio,2.0,Cat_6,C,9595.36,3,1,10
345,467146,Feminino,Nao,27,Nao,Do Lar,9.0,Baixo,1.0,Cat_6,D,4824.53,22,1,8
346,459196,Feminino,Nao,23,Nao,Enfermeiro,1.0,Baixo,3.0,Cat_4,D,11064.24,33,4,10
347,465444,Feminino,Nao,30,Sim,Entretenimento,0.0,Baixo,4.0,Cat_6,B,5559.13,2,1,8
348,464186,Feminino,Sim,39,Sim,Ator/Atriz,5.0,Medio,2.0,Cat_6,C,6753.69,31,1,4
349,466412,Masculino,Sim,26,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_6,B,4990.11,34,1,6
350,459480,Feminino,Sim,50,Sim,Entretenimento,7.0,Baixo,3.0,Cat_6,A,8110.52,34,1,6
351,467880,Feminino,Sim,45,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_6,C,6524.41,26,2,9
352,460216,Feminino,Nao,62,Nao,Entretenimento,2.0,Baixo,1.0,Cat_6,A,6892.01,0,2,9
353,467941,Feminino,Nao,27,Sim,Medico,1.0,Baixo,3.0,Cat_6,A,6904.19,29,1,7
355,467443,Masculino,Nao,32,Nao,Enfermeiro,7.0,Baixo,4.0,Cat_3,A,15961.43,24,2,9
356,459701,Masculino,Nao,47,Nao,Ator/Atriz,3.0,Baixo,3.0,Cat_5,B,2530.89,13,1,8
357,461139,Feminino,Nao,32,Sim,Ator/Atriz,4.0,Baixo,4.0,Cat_2,A,1702.64,13,1,2
359,459027,Masculino,Sim,67,Sim,Medico,1.0,Medio,4.0,Cat_6,B,8623.56,35,1,3
360,467340,Feminino,Sim,77,Sim,Advogado,0.0,Alto,2.0,Cat_6,C,4309.9,37,1,9
361,460857,Masculino,Nao,31,Nao,Entretenimento,1.0,Baixo,1.0,Cat_4,A,4601.52,14,1,10
362,464300,Masculino,Sim,42,Sim,Ator/Atriz,0.0,Baixo,3.0,Cat_4,A,8478.66,20,1,5
363,463287,Masculino,Sim,50,Sim,Ator/Atriz,1.0,Medio,4.0,Cat_2,C,8989.47,20,1,8
364,461392,Masculino,Sim,71,Sim,Ator/Atriz,0.0,Medio,5.0,Cat_6,C,8081.85,13,2,3
365,461546,Feminino,Sim,72,Nao,Advogado,1.0,Baixo,3.0,Cat_6,A,5836.2,10,1,7
366,462130,Masculino,Sim,45,Sim,Ator/Atriz,9.0,Medio,2.0,Cat_6,C,7143.04,11,2,9
369,462417,Masculino,Nao,30,Nao,Enfermeiro,4.0,Baixo,4.0,Cat_6,D,13269.78,23,4,7
370,466463,Feminino,Nao,29,Sim,Enfermeiro,2.0,Baixo,4.0,Cat_4,B,12119.81,4,1,9
372,463855,Feminino,Sim,40,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_6,C,6272.14,10,1,10
373,460344,Feminino,Sim,52,Sim,Ator/Atriz,14.0,Medio,2.0,Cat_6,C,1498.24,22,1,4
374,460139,Masculino,Nao,26,Nao,Ator/Atriz,6.0,Baixo,6.0,Cat_5,D,6340.71,23,1,9
376,461286,Feminino,Nao,20,Nao,Medico,4.0,Baixo,4.0,Cat_6,D,8181.93,33,1,6
377,461621,Feminino,Sim,87,Sim,Advogado,0.0,Alto,2.0,Cat_6,C,5935.87,27,2,9
378,460163,Masculino,Nao,28,Nao,Enfermeiro,0.0,Baixo,2.0,Cat_4,A,12691.85,5,1,10
379,461958,Masculino,Nao,38,Nao,Ator/Atriz,2.0,Baixo,2.0,Cat_3,A,7349.98,17,1,7
380,464875,Masculino,Sim,42,Nao,Entretenimento,1.0,Baixo,2.0,Cat_4,B,6845.17,15,2,6
383,463531,Masculino,Nao,32,Sim,Medico,0.0,Baixo,4.0,Cat_6,A,10467.33,12,1,8
384,465486,Feminino,Sim,59,Nao,Ator/Atriz,1.0,Alto,2.0,Cat_6,C,6739.01,35,1,10
385,460882,Masculino,Nao,22,Nao,Enfermeiro,0.0,Baixo,2.0,Cat_3,D,11137.55,35,1,10
386,461298,Feminino,Sim,78,Sim,Ator/Atriz,1.0,Alto,2.0,Cat_6,C,2202.54,26,1,9
387,461595,Feminino,Nao,32,Sim,Enfermeiro,0.0,Baixo,3.0,Cat_4,A,13618.85,33,4,9
388,459260,Masculino,Sim,37,Sim,Ator/Atriz,0.0,Medio,4.0,Cat_7,C,5399.32,31,1,9
389,462772,Masculino,Sim,37,Sim,Enfermeiro,1.0,Alto,4.0,Cat_6,B,12801.3,25,2,9
390,459143,Masculino,Sim,47,Nao,Ator/Atriz,0.0,Alto,4.0,Cat_6,B,7100.51,20,1,9
391,464532,Feminino,Sim,68,Sim,Advogado,0.0,Alto,2.0,Cat_6,A,1734.0,37,1,8
392,460056,Masculino,Nao,30,Sim,Enfermeiro,3.0,Baixo,5.0,Cat_1,C,16236.02,29,2,8
393,466761,Feminino,Sim,48,Sim,Entretenimento,2.0,Baixo,1.0,Cat_1,A,6978.93,31,3,9
394,465469,Feminino,Nao,43,Sim,Ator/Atriz,6.0,Baixo,1.0,Cat_6,C,6533.19,34,2,5
395,461886,Masculino,Sim,33,Sim,Enfermeiro,9.0,Baixo,2.0,Cat_6,D,12961.38,13,2,10
396,465680,Masculino,Sim,31,Nao,Enfermeiro,0.0,Medio,5.0,Cat_4,D,12011.26,31,2,8
397,459316,Masculino,Sim,32,Sim,Enfermeiro,1.0,Baixo,2.0,Cat_6,D,13343.06,37,3,10
398,465609,Feminino,Nao,21,Nao,Enfermeiro,1.0,Baixo,4.0,Cat_2,D,13966.91,3,4,7
399,467009,Feminino,Nao,29,Nao,Do Lar,2.0,Baixo,4.0,Cat_3,D,4743.26,27,1,10
400,461766,Feminino,Sim,35,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_4,A,6107.37,37,2,6
401,464938,Masculino,Sim,46,Nao,Ator/Atriz,0.0,Baixo,3.0,Cat_4,A,4706.47,31,1,10
402,462034,Feminino,Sim,38,Sim,Ator/Atriz,9.0,Alto,2.0,Cat_2,B,5979.4,17,2,7
403,464049,Feminino,Nao,32,Sim,Enfermeiro,1.0,Baixo,3.0,Cat_6,C,11729.84,37,2,2
404,467925,Feminino,Nao,28,Sim,Ator/Atriz,3.0,Baixo,7.0,Cat_2,A,10275.33,12,1,5
405,463711,Feminino,Sim,68,Sim,Advogado,3.0,Baixo,1.0,Cat_6,A,5443.83,8,1,9
406,463846,Feminino,Sim,45,Sim,Ator/Atriz,4.0,Baixo,1.0,Cat_6,C,7108.97,9,2,6
407,462064,Masculino,Sim,58,Sim,Ator/Atriz,0.0,Medio,3.0,Cat_7,C,6656.22,14,1,10
408,463249,Masculino,Nao,28,Nao,Entretenimento,1.0,Baixo,2.0,Cat_7,A,6582.95,32,2,8
409,464217,Feminino,Nao,32,Nao,Enfermeiro,12.0,Baixo,3.0,Cat_6,A,11235.22,13,3,7
410,463378,Masculino,Nao,30,Sim,Medico,1.0,Baixo,1.0,Cat_3,B,9458.91,3,2,10
411,463035,Feminino,Sim,42,Nao,Do Lar,3.0,Medio,4.0,Cat_6,D,4404.07,17,1,9
412,465309,Feminino,Nao,18,Nao,Enfermeiro,6.0,Baixo,4.0,Cat_7,D,14544.5,6,2,9
413,462688,Feminino,Sim,29,Sim,Enfermeiro,8.0,Baixo,3.0,Cat_3,D,10599.15,9,1,8
414,459255,Feminino,Nao,33,Sim,Enfermeiro,0.0,Baixo,3.0,Cat_6,A,12492.91,6,4,2
415,467492,Feminino,Sim,57,Sim,Medico,1.0,Baixo,2.0,Cat_7,A,7226.75,7,2,9
416,460789,Masculino,Sim,36,Sim,Executivo,1.0,Baixo,3.0,Cat_6,D,13390.43,11,2,10
417,467307,Masculino,Sim,57,Sim,Executivo,1.0,Alto,3.0,Cat_6,C,15303.92,13,3,10
418,464026,Masculino,Nao,18,Nao,Enfermeiro,1.0,Baixo,2.0,Cat_6,D,14855.67,19,1,7
419,462493,Masculino,Sim,52,Sim,Ator/Atriz,1.0,Medio,6.0,Cat_6,C,7734.37,6,2,8
420,460452,Feminino,Sim,37,Sim,Entretenimento,0.0,Medio,2.0,Cat_1,B,7416.91,15,1,7
422,464066,Feminino,Nao,29,Sim,Enfermeiro,9.0,Baixo,3.0,Cat_4,A,11514.99,6,3,6
423,461114,Masculino,Sim,45,Sim,Ator/Atriz,1.0,Medio,4.0,Cat_3,C,1403.74,35,1,10
424,465165,Masculino,Nao,61,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,B,12718.72,7,2,10
425,464526,Masculino,Sim,52,Sim,Entretenimento,1.0,Medio,4.0,Cat_6,A,7442.86,34,1,10
426,460666,Feminino,Sim,49,Sim,Do Lar,14.0,Baixo,1.0,Cat_6,A,4356.8,4,1,8
427,464096,Feminino,Nao,31,Nao,Enfermeiro,1.0,Baixo,5.0,Cat_4,C,14106.7,4,2,9
428,464891,Masculino,Sim,42,Nao,Entretenimento,1.0,Baixo,3.0,Cat_4,A,6756.98,23,2,8
430,467708,Feminino,Nao,42,Sim,Enfermeiro,8.0,Baixo,1.0,Cat_7,D,13375.2,17,1,10
431,461873,Masculino,Nao,29,Sim,Medico,1.0,Baixo,4.0,Cat_6,C,6862.07,0,2,8
432,465181,Feminino,Nao,33,Sim,Enfermeiro,8.0,Baixo,1.0,Cat_4,A,12813.11,9,1,4
433,467320,Feminino,Nao,21,Nao,Enfermeiro,0.0,Baixo,4.0,Cat_2,D,13608.8,33,3,10
434,459468,Masculino,Sim,35,Nao,Ator/Atriz,9.0,Medio,3.0,Cat_6,B,8902.22,11,2,5
435,467316,Feminino,Nao,42,Sim,Medico,0.0,Baixo,1.0,Cat_6,A,5947.06,28,1,8
436,466182,Feminino,Nao,41,Sim,Ator/Atriz,2.0,Baixo,1.0,Cat_6,C,7052.6,27,4,9
437,463757,Masculino,Nao,39,Sim,Ator/Atriz,0.0,Baixo,3.0,Cat_6,B,8499.74,7,1,4
438,462314,Feminino,Nao,28,Nao,Medico,14.0,Baixo,1.0,Cat_6,A,3588.66,18,1,9
439,466652,Feminino,Sim,61,Sim,Medico,1.0,Medio,2.0,Cat_6,B,3948.45,36,1,8
440,461664,Masculino,Sim,62,Sim,Ator/Atriz,0.0,Medio,4.0,Cat_6,C,9524.85,6,1,10
441,464105,Masculino,Sim,65,Sim,Entretenimento,1.0,Medio,2.0,Cat_6,C,6327.33,32,2,7
442,466790,Masculino,Sim,45,Sim,Medico,1.0,Medio,2.0,Cat_3,A,5540.76,3,1,8
444,462913,Feminino,Nao,25,Sim,Ator/Atriz,4.0,Baixo,5.0,Cat_6,C,4369.51,24,1,3
445,465541,Feminino,Sim,45,Sim,Ator/Atriz,1.0,Medio,4.0,Cat_7,C,6011.64,3,1,9
446,459149,Masculino,Sim,43,Nao,Executivo,0.0,Alto,4.0,Cat_6,B,6400.46,33,1,6
447,464508,Masculino,Sim,49,Sim,Executivo,1.0,Alto,3.0,Cat_6,C,2524.91,25,1,7
448,458999,Masculino,Sim,55,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_6,C,1239.37,29,1,10
449,459947,Feminino,Nao,37,Sim,Ator/Atriz,3.0,Baixo,1.0,Cat_6,B,4821.62,11,1,10
450,465500,Masculino,Sim,65,Sim,Entretenimento,1.0,Alto,2.0,Cat_6,C,7439.2,16,2,10
452,465122,Feminino,Sim,40,Sim,Ator/Atriz,2.0,Medio,2.0,Cat_6,C,10340.09,32,1,7
453,465230,Masculino,Sim,72,Sim,Entretenimento,1.0,Medio,3.0,Cat_6,C,6840.26,35,1,9
454,466369,Feminino,Nao,38,Nao,Do Lar,5.0,Baixo,1.0,Cat_2,B,4268.99,16,1,8
456,460825,Masculino,Nao,30,Sim,Medico,1.0,Baixo,3.0,Cat_4,D,5502.57,18,1,3
458,467415,Feminino,Nao,31,Sim,Enfermeiro,1.0,Baixo,1.0,Cat_6,D,12013.85,9,2,6
459,465879,Masculino,Nao,39,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,A,5667.9,30,2,7
461,462634,Feminino,Sim,43,Nao,Ator/Atriz,0.0,Medio,3.0,Cat_4,A,5295.65,31,2,9
462,463622,Masculino,Nao,27,Sim,Enfermeiro,8.0,Baixo,1.0,Cat_3,C,12258.75,35,1,10
463,466624,Feminino,Sim,46,Nao,Ator/Atriz,0.0,Medio,4.0,Cat_3,C,11435.69,2,1,10
464,467785,Masculino,Sim,43,Nao,Ator/Atriz,1.0,Baixo,2.0,Cat_6,B,9199.15,35,1,9
465,460578,Masculino,Sim,28,Nao,Entretenimento,8.0,Medio,4.0,Cat_7,D,4501.66,10,1,9
466,460198,Masculino,Nao,43,Sim,Entretenimento,9.0,Baixo,1.0,Cat_6,D,5422.68,8,1,5
467,463581,Feminino,Nao,28,Sim,Enfermeiro,1.0,Baixo,3.0,Cat_6,D,11953.05,27,2,9
468,464574,Masculino,Nao,58,Nao,Enfermeiro,4.0,Baixo,2.0,Cat_6,D,11228.61,29,2,5
470,467971,Feminino,Nao,31,Sim,Ator/Atriz,1.0,Baixo,4.0,Cat_6,D,6895.06,32,1,9
471,464746,Masculino,Sim,32,Nao,Executivo,4.0,Medio,5.0,Cat_4,D,14530.07,10,3,8
472,459298,Masculino,Sim,45,Sim,Ator/Atriz,4.0,Medio,4.0,Cat_6,C,2681.57,24,1,9
473,466414,Masculino,Sim,66,Sim,Ator/Atriz,1.0,Baixo,3.0,Cat_6,A,2968.11,11,1,7
474,460773,Feminino,Sim,51,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_6,C,5757.15,7,1,7
475,465163,Masculino,Sim,46,Sim,Ator/Atriz,11.0,Medio,5.0,Cat_6,C,2205.38,1,1,3
476,462222,Masculino,Nao,20,Nao,Enfermeiro,1.0,Baixo,6.0,Cat_4,D,12708.82,17,1,2
477,459342,Feminino,Sim,84,Nao,Advogado,1.0,Alto,2.0,Cat_6,C,4581.45,35,1,10
478,460767,Masculino,Sim,57,Sim,Entretenimento,8.0,Medio,5.0,Cat_2,A,4707.07,2,1,10
479,464319,Feminino,Nao,33,Nao,Medico,0.0,Baixo,1.0,Cat_6,A,10107.77,34,1,4
481,465155,Masculino,Sim,77,Sim,Advogado,1.0,Baixo,1.0,Cat_6,C,2189.05,33,1,10
482,461704,Masculino,Sim,30,Sim,Enfermeiro,1.0,Baixo,2.0,Cat_6,A,11812.93,26,2,9
483,464826,Masculino,Nao,23,Nao,Enfermeiro,6.0,Baixo,5.0,Cat_4,D,11854.42,0,2,10
484,462677,Feminino,Nao,43,Sim,Ator/Atriz,2.0,Baixo,4.0,Cat_6,B,10042.48,32,2,7
485,465006,Masculino,Nao,39,Sim,Entretenimento,5.0,Baixo,1.0,Cat_6,A,7284.73,21,1,9
486,463483,Masculino,Sim,29,Nao,Executivo,1.0,Alto,2.0,Cat_6,D,17713.07,13,2,10
488,465990,Masculino,Sim,48,Nao,Executivo,2.0,Alto,2.0,Cat_2,D,7504.29,0,1,8
489,466044,Masculino,Sim,27,Nao,Entretenimento,0.0,Medio,4.0,Cat_6,A,6152.79,23,2,10
490,461163,Feminino,Sim,60,Nao,Entretenimento,9.0,Baixo,4.0,Cat_3,B,6949.57,28,1,8
491,467106,Masculino,Sim,45,Sim,Entretenimento,4.0,Medio,3.0,Cat_2,B,4490.42,36,1,8
492,461256,Masculino,Nao,33,Nao,Medico,1.0,Baixo,4.0,Cat_4,C,2799.76,27,1,10
493,462695,Masculino,Sim,51,Sim,Ator/Atriz,8.0,Baixo,5.0,Cat_6,A,1167.12,33,1,7
494,466208,Masculino,Sim,67,Nao,Executivo,2.0,Alto,1.0,Cat_6,C,10919.17,29,4,8
495,462128,Masculino,Sim,38,Sim,Ator/Atriz,9.0,Medio,2.0,Cat_6,C,4482.34,6,1,10
496,467329,Feminino,Nao,40,Sim,Medico,0.0,Baixo,1.0,Cat_6,C,9122.58,19,4,9
497,461609,Feminino,Sim,45,Sim,Ator/Atriz,5.0,Medio,2.0,Cat_6,B,7055.89,9,1,9
498,464470,Masculino,Sim,48,Sim,Ator/Atriz,0.0,Medio,4.0,Cat_6,C,9238.55,22,1,9
499,462705,Feminino,Sim,69,Nao,Advogado,0.0,Medio,2.0,Cat_6,C,4246.09,32,1,3
500,465255,Masculino,Nao,21,Nao,Enfermeiro,9.0,Baixo,5.0,Cat_6,D,12392.05,18,2,10
501,466018,Masculino,Sim,72,Sim,Ator/Atriz,0.0,Baixo,3.0,Cat_4,C,6816.44,36,1,5
503,461263,Feminino,Sim,48,Sim,Ator/Atriz,1.0,Baixo,1.0,Cat_4,A,11855.44,22,1,8
504,460366,Masculino,Nao,28,Nao,Enfermeiro,1.0,Baixo,5.0,Cat_4,D,15126.17,12,1,6
505,464106,Masculino,Sim,55,Sim,Entretenimento,1.0,Baixo,2.0,Cat_6,A,7435.37,4,1,5
506,465696,Feminino,Nao,56,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_6,C,10826.02,24,1,5
507,461627,Masculino,Sim,50,Sim,Medico,1.0,Baixo,2.0,Cat_6,C,6003.04,1,1,7
508,467963,Masculino,Nao,21,Nao,Enfermeiro,1.0,Baixo,4.0,Cat_6,D,13270.71,30,1,10
509,462437,Masculino,Nao,18,Nao,Enfermeiro,0.0,Baixo,6.0,Cat_6,D,10503.28,33,2,3
510,467543,Masculino,Sim,68,Sim,Advogado,0.0,Alto,2.0,Cat_6,B,1942.67,7,1,10
511,465206,Masculino,Sim,47,Sim,Ator/Atriz,13.0,Baixo,1.0,Cat_6,C,12656.59,26,2,10
512,463040,Masculino,Sim,75,Nao,Advogado,1.0,Alto,2.0,Cat_6,B,9447.41,28,1,10
513,461668,Masculino,Sim,50,Sim,Ator/Atriz,3.0,Medio,4.0,Cat_2,C,2249.64,36,1,5
514,461955,Masculino,Nao,31,Sim,Enfermeiro,0.0,Baixo,4.0,Cat_6,D,12701.89,22,3,10
515,467139,Feminino,Nao,30,Sim,Ator/Atriz,0.0,Baixo,3.0,Cat_6,A,10187.64,15,1,4
516,459366,Feminino,Sim,41,Sim,Ator/Atriz,0.0,Baixo,4.0,Cat_6,A,9688.39,32,1,4
517,462167,Feminino,Sim,35,Nao,Enfermeiro,2.0,Baixo,1.0,Cat_6,A,10468.87,16,2,10
518,466752,Masculino,Sim,37,Sim,Enfermeiro,0.0,Baixo,1.0,Cat_6,D,11221.37,34,2,10
519,466902,Masculino,Sim,50,Sim,Medico,0.0,Medio,3.0,Cat_6,C,6368.1,10,1,7
520,459534,Masculino,Sim,36,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_6,C,2177.1,12,1,10
522,464878,Masculino,Nao,22,Nao,Enfermeiro,0.0,Baixo,4.0,Cat_4,D,12213.68,15,1,9
523,467599,Feminino,Nao,19,Nao,Enfermeiro,0.0,Baixo,3.0,Cat_6,D,13203.34,31,1,7
524,466226,Feminino,Sim,45,Sim,Ator/Atriz,0.0,Medio,5.0,Cat_6,C,5902.63,35,2,7
525,463576,Feminino,Nao,31,Nao,Medico,0.0,Baixo,4.0,Cat_6,D,5016.02,13,1,9
526,464911,Masculino,Sim,56,Sim,Ator/Atriz,0.0,Medio,3.0,Cat_4,C,8307.97,11,2,2
527,463909,Feminino,Nao,25,Sim,Enfermeiro,1.0,Baixo,3.0,Cat_6,B,12654.19,11,1,4
528,466099,Feminino,Sim,73,Sim,Advogado,1.0,Baixo,1.0,Cat_6,B,2136.09,30,1,10
529,464427,Masculino,Sim,62,Sim,Medico,1.0,Medio,4.0,Cat_3,C,9941.65,5,1,8
530,463951,Masculino,Sim,46,Nao,Entretenimento,0.0,Medio,3.0,Cat_6,A,6630.46,24,1,10
531,465289,Masculino,Sim,25,Sim,Executivo,1.0,Alto,2.0,Cat_6,A,5304.72,4,1,7
533,467098,Masculino,Sim,87,Nao,Executivo,1.0,Baixo,2.0,Cat_6,A,14729.63,15,3,8
534,467451,Feminino,Sim,47,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_1,A,8095.41,35,1,1
535,465137,Masculino,Sim,57,Sim,Ator/Atriz,1.0,Medio,4.0,Cat_6,C,4897.61,2,1,5
536,462289,Masculino,Sim,60,Sim,Ator/Atriz,0.0,Medio,4.0,Cat_3,A,5572.31,27,1,9
537,467647,Masculino,Nao,28,Sim,Enfermeiro,2.0,Baixo,3.0,Cat_6,D,12801.28,37,1,4
538,459803,Masculino,Nao,39,Sim,Medico,4.0,Baixo,3.0,Cat_6,C,5255.06,16,1,8
540,464136,Masculino,Sim,69,Sim,Ator/Atriz,0.0,Medio,3.0,Cat_6,A,2099.9,18,1,9
541,459286,Feminino,Nao,42,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,D,4517.72,21,1,6
544,461064,Masculino,Nao,45,Sim,Ator/Atriz,1.0,Baixo,5.0,Cat_6,C,13929.64,25,3,5
545,461597,Feminino,Sim,38,Sim,Medico,1.0,Medio,4.0,Cat_6,B,7832.13,35,1,9
546,458990,Feminino,Sim,71,Nao,Advogado,1.0,Alto,3.0,Cat_6,D,2296.38,8,1,6
