ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
463560,Feminino,Nao,18,Nao,Enfermeiro,9.0,Baixo,5.0,Cat_4,D
460011,Masculino,Sim,43,Sim,Entretenimento,1.0,Medio,5.0,Cat_5,C
467207,Feminino,Nao,27,Sim,Ator/Atriz,8.0,Baixo,1.0,Cat_6,B
465177,Feminino,Nao,60,Sim,Entretenimento,1.0,Baixo,2.0,Cat_6,D
467531,Masculino,Sim,75,Sim,Advogado,2.0,Baixo,1.0,Cat_6,D
462842,Masculino,Nao,23,Nao,Medico,6.0,Baixo,4.0,Cat_2,D
462124,Masculino,Nao,36,Sim,Ator/Atriz,8.0,Baixo,1.0,Cat_6,A
466265,Masculino,Nao,30,Nao,Medico,1.0,Baixo,1.0,Cat_3,C
459789,Masculino,Sim,56,Nao,Ator/Atriz,1.0,Medio,2.0,Cat_6,C
464223,Feminino,Sim,52,Sim,Ator/Atriz,2.0,Baixo,2.0,Cat_6,C
460280,Masculino,Sim,39,Sim,Entretenimento,0.0,Baixo,1.0,Cat_6,D
460331,Feminino,Nao,35,Nao,Ator/Atriz,5.0,Baixo,1.0,Cat_6,A
461494,Masculino,Sim,33,Nao,Engenheiro,0.0,Medio,2.0,Cat_6,B
460035,Feminino,Nao,25,Sim,Ator/Atriz,0.0,Baixo,6.0,Cat_6,A
463812,Feminino,Sim,27,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_4,B
465569,Masculino,Sim,35,Sim,Ator/Atriz,1.0,Alto,3.0,Cat_6,A
466333,Feminino,Sim,41,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_6,C
462723,Feminino,Sim,46,Nao,Ator/Atriz,8.0,Medio,2.0,Cat_6,B
462404,Feminino,Nao,26,Sim,Ator/Atriz,9.0,Baixo,1.0,Cat_6,A
461799,Masculino,Sim,43,Sim,Medico,13.0,Alto,2.0,Cat_6,B
459933,Feminino,Sim,30,Sim,Ator/Atriz,8.0,Baixo,4.0,Cat_6,A
463717,Feminino,Sim,70,Sim,Ator/Atriz,1.0,Medio,4.0,Cat_6,C
462149,Feminino,Sim,89,Nao,Advogado,3.0,Alto,1.0,Cat_6,D
462769,Feminino,Sim,42,Nao,Do Lar,6.0,Alto,4.0,Cat_6,B
465532,Feminino,Sim,37,Sim,Entretenimento,6.0,Medio,3.0,Cat_4,A
462829,Masculino,Sim,29,Nao,Executivo,1.0,Medio,3.0,Cat_6,D
459210,Feminino,Sim,68,Sim,Ator/Atriz,1.0,Alto,2.0,Cat_6,C
464659,Feminino,Nao,25,Nao,Engenheiro,1.0,Baixo,1.0,Cat_4,D
467759,Feminino,Sim,48,Sim,Medico,0.0,Baixo,2.0,Cat_6,C
461475,Feminino,Sim,51,Sim,Medico,1.0,Medio,3.0,Cat_1,C
462714,Feminino,Sim,40,Sim,Engenheiro,1.0,Alto,5.0,Cat_2,B
466890,Masculino,Sim,47,Sim,Ator/Atriz,0.0,Medio,6.0,Cat_7,B
467479,Masculino,Sim,35,Sim,Executivo,1.0,Medio,4.0,Cat_6,C
466799,Feminino,Nao,19,Nao,Enfermeiro,2.0,Baixo,3.0,Cat_6,D
460873,Masculino,Sim,46,Sim,Entretenimento,0.0,Medio,3.0,Cat_4,B
466776,Masculino,Sim,86,Sim,Advogado,0.0,Baixo,1.0,Cat_6,B
459462,Masculino,Sim,66,Sim,Ator/Atriz,0.0,Alto,2.0,Cat_6,B
465727,Masculino,Nao,42,Nao,Marketing,1.0,Baixo,5.0,Cat_4,D
462348,Feminino,Sim,73,Sim,Advogado,1.0,Alto,2.0,Cat_6,B
460941,Masculino,Sim,72,Nao,Engenheiro,1.0,Baixo,1.0,Cat_6,A
461629,Masculino,Sim,53,Sim,Ator/Atriz,0.0,Baixo,3.0,Cat_6,B
459907,Feminino,Sim,39,Sim,Ator/Atriz,8.0,Medio,2.0,Cat_6,C
467146,Feminino,Nao,27,Nao,Do Lar,9.0,Baixo,1.0,Cat_6,D
459196,Feminino,Nao,23,Nao,Enfermeiro,1.0,Baixo,3.0,Cat_4,D
465444,Feminino,Nao,30,Sim,Entretenimento,0.0,Baixo,4.0,Cat_6,B
464186,Feminino,Sim,39,Sim,Ator/Atriz,5.0,Medio,2.0,Cat_6,C
466412,Masculino,Sim,26,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_6,B
459480,Feminino,Sim,50,Sim,Entretenimento,7.0,Baixo,3.0,Cat_6,A
467880,Feminino,Sim,45,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_6,C
460216,Feminino,Nao,62,Nao,Entretenimento,2.0,Baixo,1.0,Cat_6,A
467941,Feminino,Nao,27,Sim,Medico,1.0,Baixo,3.0,Cat_6,A
462572,Feminino,Sim,30,Nao,Engenheiro,1.0,Medio,7.0,Cat_4,A
467443,Masculino,Nao,32,Nao,Enfermeiro,7.0,Baixo,4.0,Cat_3,A
459701,Masculino,Nao,47,Nao,Ator/Atriz,3.0,Baixo,3.0,Cat_5,B
461139,Feminino,Nao,32,Sim,Ator/Atriz,4.0,Baixo,4.0,Cat_2,A
461115,Feminino,Sim,32,Nao,Engenheiro,5.0,Baixo,3.0,Cat_1,A
459027,Masculino,Sim,67,Sim,Medico,1.0,Medio,4.0,Cat_6,B
467340,Feminino,Sim,77,Sim,Advogado,0.0,Alto,2.0,Cat_6,C
460857,Masculino,Nao,31,Nao,Entretenimento,1.0,Baixo,1.0,Cat_4,A
464300,Masculino,Sim,42,Sim,Ator/Atriz,0.0,Baixo,3.0,Cat_4,A
463287,Masculino,Sim,50,Sim,Ator/Atriz,1.0,Medio,4.0,Cat_2,C
461392,Masculino,Sim,71,Sim,Ator/Atriz,0.0,Medio,5.0,Cat_6,C
461546,Feminino,Sim,72,Nao,Advogado,1.0,Baixo,3.0,Cat_6,A
462130,Masculino,Sim,45,Sim,Ator/Atriz,9.0,Medio,2.0,Cat_6,C
464684,Feminino,Nao,40,Nao,Engenheiro,9.0,Baixo,5.0,Cat_4,A
462276,Feminino,Nao,36,Sim,Engenheiro,4.0,Baixo,1.0,Cat_6,A
462417,Masculino,Nao,30,Nao,Enfermeiro,4.0,Baixo,4.0,Cat_6,D
466463,Feminino,Nao,29,Sim,Enfermeiro,2.0,Baixo,4.0,Cat_4,B
464736,Masculino,Nao,28,Sim,Engenheiro,0.0,Baixo,5.0,Cat_4,D
463855,Feminino,Sim,40,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_6,C
460344,Feminino,Sim,52,Sim,Ator/Atriz,14.0,Medio,2.0,Cat_6,C
460139,Masculino,Nao,26,Nao,Ator/Atriz,6.0,Baixo,6.0,Cat_5,D
464126,Feminino,Nao,55,Sim,Marketing,3.0,Baixo,1.0,Cat_6,B
461286,Feminino,Nao,20,Nao,Medico,4.0,Baixo,4.0,Cat_6,D
461621,Feminino,Sim,87,Sim,Advogado,0.0,Alto,2.0,Cat_6,C
460163,Masculino,Nao,28,Nao,Enfermeiro,0.0,Baixo,2.0,Cat_4,A
461958,Masculino,Nao,38,Nao,Ator/Atriz,2.0,Baixo,2.0,Cat_3,A
464875,Masculino,Sim,42,Nao,Entretenimento,1.0,Baixo,2.0,Cat_4,B
464791,Masculino,Sim,42,Nao,Marketing,0.0,Alto,6.0,Cat_4,A
464579,Feminino,Nao,29,Nao,Engenheiro,1.0,Baixo,4.0,Cat_6,D
463531,Masculino,Nao,32,Sim,Medico,0.0,Baixo,4.0,Cat_6,A
465486,Feminino,Sim,59,Nao,Ator/Atriz,1.0,Alto,2.0,Cat_6,C
460882,Masculino,Nao,22,Nao,Enfermeiro,0.0,Baixo,2.0,Cat_3,D
461298,Feminino,Sim,78,Sim,Ator/Atriz,1.0,Alto,2.0,Cat_6,C
461595,Feminino,Nao,32,Sim,Enfermeiro,0.0,Baixo,3.0,Cat_4,A
459260,Masculino,Sim,37,Sim,Ator/Atriz,0.0,Medio,4.0,Cat_7,C
462772,Masculino,Sim,37,Sim,Enfermeiro,1.0,Alto,4.0,Cat_6,B
459143,Masculino,Sim,47,Nao,Ator/Atriz,0.0,Alto,4.0,Cat_6,B
464532,Feminino,Sim,68,Sim,Advogado,0.0,Alto,2.0,Cat_6,A
460056,Masculino,Nao,30,Sim,Enfermeiro,3.0,Baixo,5.0,Cat_1,C
466761,Feminino,Sim,48,Sim,Entretenimento,2.0,Baixo,1.0,Cat_1,A
465469,Feminino,Nao,43,Sim,Ator/Atriz,6.0,Baixo,1.0,Cat_6,C
461886,Masculino,Sim,33,Sim,Enfermeiro,9.0,Baixo,2.0,Cat_6,D
465680,Masculino,Sim,31,Nao,Enfermeiro,0.0,Medio,5.0,Cat_4,D
459316,Masculino,Sim,32,Sim,Enfermeiro,1.0,Baixo,2.0,Cat_6,D
465609,Feminino,Nao,21,Nao,Enfermeiro,1.0,Baixo,4.0,Cat_2,D
467009,Feminino,Nao,29,Nao,Do Lar,2.0,Baixo,4.0,Cat_3,D
461766,Feminino,Sim,35,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_4,A
464938,Masculino,Sim,46,Nao,Ator/Atriz,0.0,Baixo,3.0,Cat_4,A
462034,Feminino,Sim,38,Sim,Ator/Atriz,9.0,Alto,2.0,Cat_2,B
464049,Feminino,Nao,32,Sim,Enfermeiro,1.0,Baixo,3.0,Cat_6,C
467925,Feminino,Nao,28,Sim,Ator/Atriz,3.0,Baixo,7.0,Cat_2,A
463711,Feminino,Sim,68,Sim,Advogado,3.0,Baixo,1.0,Cat_6,A
463846,Feminino,Sim,45,Sim,Ator/Atriz,4.0,Baixo,1.0,Cat_6,C
462064,Masculino,Sim,58,Sim,Ator/Atriz,0.0,Medio,3.0,Cat_7,C
463249,Masculino,Nao,28,Nao,Entretenimento,1.0,Baixo,2.0,Cat_7,A
464217,Feminino,Nao,32,Nao,Enfermeiro,12.0,Baixo,3.0,Cat_6,A
463378,Masculino,Nao,30,Sim,Medico,1.0,Baixo,1.0,Cat_3,B
463035,Feminino,Sim,42,Nao,Do Lar,3.0,Medio,4.0,Cat_6,D
465309,Feminino,Nao,18,Nao,Enfermeiro,6.0,Baixo,4.0,Cat_7,D
462688,Feminino,Sim,29,Sim,Enfermeiro,8.0,Baixo,3.0,Cat_3,D
459255,Feminino,Nao,33,Sim,Enfermeiro,0.0,Baixo,3.0,Cat_6,A
467492,Feminino,Sim,57,Sim,Medico,1.0,Baixo,2.0,Cat_7,A
460789,Masculino,Sim,36,Sim,Executivo,1.0,Baixo,3.0,Cat_6,D
467307,Masculino,Sim,57,Sim,Executivo,1.0,Alto,3.0,Cat_6,C
464026,Masculino,Nao,18,Nao,Enfermeiro,1.0,Baixo,2.0,Cat_6,D
462493,Masculino,Sim,52,Sim,Ator/Atriz,1.0,Medio,6.0,Cat_6,C
460452,Feminino,Sim,37,Sim,Entretenimento,0.0,Medio,2.0,Cat_1,B
459322,Masculino,Nao,36,Sim,Marketing,0.0,Baixo,1.0,Cat_6,A
464066,Feminino,Nao,29,Sim,Enfermeiro,9.0,Baixo,3.0,Cat_4,A
461114,Masculino,Sim,45,Sim,Ator/Atriz,1.0,Medio,4.0,Cat_3,C
465165,Masculino,Nao,61,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,B
464526,Masculino,Sim,52,Sim,Entretenimento,1.0,Medio,4.0,Cat_6,A
460666,Feminino,Sim,49,Sim,Do Lar,14.0,Baixo,1.0,Cat_6,A
464096,Feminino,Nao,31,Nao,Enfermeiro,1.0,Baixo,5.0,Cat_4,C
464891,Masculino,Sim,42,Nao,Entretenimento,1.0,Baixo,3.0,Cat_4,A
460107,Masculino,Sim,51,Sim,Engenheiro,1.0,Medio,5.0,Cat_6,C
467708,Feminino,Nao,42,Sim,Enfermeiro,8.0,Baixo,1.0,Cat_7,D
461873,Masculino,Nao,29,Sim,Medico,1.0,Baixo,4.0,Cat_6,C
465181,Feminino,Nao,33,Sim,Enfermeiro,8.0,Baixo,1.0,Cat_4,A
467320,Feminino,Nao,21,Nao,Enfermeiro,0.0,Baixo,4.0,Cat_2,D
459468,Masculino,Sim,35,Nao,Ator/Atriz,9.0,Medio,3.0,Cat_6,B
467316,Feminino,Nao,42,Sim,Medico,0.0,Baixo,1.0,Cat_6,A
466182,Feminino,Nao,41,Sim,Ator/Atriz,2.0,Baixo,1.0,Cat_6,C
463757,Masculino,Nao,39,Sim,Ator/Atriz,0.0,Baixo,3.0,Cat_6,B
462314,Feminino,Nao,28,Nao,Medico,14.0,Baixo,1.0,Cat_6,A
466652,Feminino,Sim,61,Sim,Medico,1.0,Medio,2.0,Cat_6,B
461664,Masculino,Sim,62,Sim,Ator/Atriz,0.0,Medio,4.0,Cat_6,C
464105,Masculino,Sim,65,Sim,Entretenimento,1.0,Medio,2.0,Cat_6,C
466790,Masculino,Sim,45,Sim,Medico,1.0,Medio,2.0,Cat_3,A
463844,Feminino,Sim,26,Sim,Engenheiro,9.0,Baixo,2.0,Cat_6,B
462913,Feminino,Nao,25,Sim,Ator/Atriz,4.0,Baixo,5.0,Cat_6,C
465541,Feminino,Sim,45,Sim,Ator/Atriz,1.0,Medio,4.0,Cat_7,C
459149,Masculino,Sim,43,Nao,Executivo,0.0,Alto,4.0,Cat_6,B
464508,Masculino,Sim,49,Sim,Executivo,1.0,Alto,3.0,Cat_6,C
458999,Masculino,Sim,55,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_6,C
459947,Feminino,Nao,37,Sim,Ator/Atriz,3.0,Baixo,1.0,Cat_6,B
465500,Masculino,Sim,65,Sim,Entretenimento,1.0,Alto,2.0,Cat_6,C
466338,Feminino,Nao,39,Nao,Engenheiro,0.0,Baixo,3.0,Cat_4,A
465122,Feminino,Sim,40,Sim,Ator/Atriz,2.0,Medio,2.0,Cat_6,C
465230,Masculino,Sim,72,Sim,Entretenimento,1.0,Medio,3.0,Cat_6,C
466369,Feminino,Nao,38,Nao,Do Lar,5.0,Baixo,1.0,Cat_2,B
463939,Masculino,Nao,26,Nao,Marketing,0.0,Baixo,5.0,Cat_6,D
460825,Masculino,Nao,30,Sim,Medico,1.0,Baixo,3.0,Cat_4,D
463471,Masculino,Nao,57,Sim,Marketing,1.0,Baixo,4.0,Cat_7,A
467415,Feminino,Nao,31,Sim,Enfermeiro,1.0,Baixo,1.0,Cat_6,D
465879,Masculino,Nao,39,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,A
463961,Feminino,Nao,30,Nao,Engenheiro,0.0,Baixo,4.0,Cat_4,A
462634,Feminino,Sim,43,Nao,Ator/Atriz,0.0,Medio,3.0,Cat_4,A
463622,Masculino,Nao,27,Sim,Enfermeiro,8.0,Baixo,1.0,Cat_3,C
466624,Feminino,Sim,46,Nao,Ator/Atriz,0.0,Medio,4.0,Cat_3,C
467785,Masculino,Sim,43,Nao,Ator/Atriz,1.0,Baixo,2.0,Cat_6,B
460578,Masculino,Sim,28,Nao,Entretenimento,8.0,Medio,4.0,Cat_7,D
460198,Masculino,Nao,43,Sim,Entretenimento,9.0,Baixo,1.0,Cat_6,D
463581,Feminino,Nao,28,Sim,Enfermeiro,1.0,Baixo,3.0,Cat_6,D
464574,Masculino,Nao,58,Nao,Enfermeiro,4.0,Baixo,2.0,Cat_6,D
462312,Feminino,Nao,38,Sim,Engenheiro,8.0,Baixo,4.0,Cat_6,A
467971,Feminino,Nao,31,Sim,Ator/Atriz,1.0,Baixo,4.0,Cat_6,D
464746,Masculino,Sim,32,Nao,Executivo,4.0,Medio,5.0,Cat_4,D
459298,Masculino,Sim,45,Sim,Ator/Atriz,4.0,Medio,4.0,Cat_6,C
466414,Masculino,Sim,66,Sim,Ator/Atriz,1.0,Baixo,3.0,Cat_6,A
460773,Feminino,Sim,51,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_6,C
465163,Masculino,Sim,46,Sim,Ator/Atriz,11.0,Medio,5.0,Cat_6,C
462222,Masculino,Nao,20,Nao,Enfermeiro,1.0,Baixo,6.0,Cat_4,D
459342,Feminino,Sim,84,Nao,Advogado,1.0,Alto,2.0,Cat_6,C
460767,Masculino,Sim,57,Sim,Entretenimento,8.0,Medio,5.0,Cat_2,A
464319,Feminino,Nao,33,Nao,Medico,0.0,Baixo,1.0,Cat_6,A
462828,Masculino,Nao,25,Nao,Marketing,3.0,Baixo,3.0,Cat_5,D
465155,Masculino,Sim,77,Sim,Advogado,1.0,Baixo,1.0,Cat_6,C
461704,Masculino,Sim,30,Sim,Enfermeiro,1.0,Baixo,2.0,Cat_6,A
464826,Masculino,Nao,23,Nao,Enfermeiro,6.0,Baixo,5.0,Cat_4,D
462677,Feminino,Nao,43,Sim,Ator/Atriz,2.0,Baixo,4.0,Cat_6,B
465006,Masculino,Nao,39,Sim,Entretenimento,5.0,Baixo,1.0,Cat_6,A
463483,Masculino,Sim,29,Nao,Executivo,1.0,Alto,2.0,Cat_6,D
459002,Feminino,Sim,45,Nao,Engenheiro,2.0,Baixo,2.0,Cat_6,D
465990,Masculino,Sim,48,Nao,Executivo,2.0,Alto,2.0,Cat_2,D
466044,Masculino,Sim,27,Nao,Entretenimento,0.0,Medio,4.0,Cat_6,A
461163,Feminino,Sim,60,Nao,Entretenimento,9.0,Baixo,4.0,Cat_3,B
467106,Masculino,Sim,45,Sim,Entretenimento,4.0,Medio,3.0,Cat_2,B
461256,Masculino,Nao,33,Nao,Medico,1.0,Baixo,4.0,Cat_4,C
462695,Masculino,Sim,51,Sim,Ator/Atriz,8.0,Baixo,5.0,Cat_6,A
466208,Masculino,Sim,67,Nao,Executivo,2.0,Alto,1.0,Cat_6,C
462128,Masculino,Sim,38,Sim,Ator/Atriz,9.0,Medio,2.0,Cat_6,C
467329,Feminino,Nao,40,Sim,Medico,0.0,Baixo,1.0,Cat_6,C
461609,Feminino,Sim,45,Sim,Ator/Atriz,5.0,Medio,2.0,Cat_6,B
464470,Masculino,Sim,48,Sim,Ator/Atriz,0.0,Medio,4.0,Cat_6,C
462705,Feminino,Sim,69,Nao,Advogado,0.0,Medio,2.0,Cat_6,C
465255,Masculino,Nao,21,Nao,Enfermeiro,9.0,Baixo,5.0,Cat_6,D
466018,Masculino,Sim,72,Sim,Ator/Atriz,0.0,Baixo,3.0,Cat_4,C
459115,Feminino,Nao,21,Nao,Marketing,1.0,Baixo,5.0,Cat_4,D
461263,Feminino,Sim,48,Sim,Ator/Atriz,1.0,Baixo,1.0,Cat_4,A
460366,Masculino,Nao,28,Nao,Enfermeiro,1.0,Baixo,5.0,Cat_4,D
464106,Masculino,Sim,55,Sim,Entretenimento,1.0,Baixo,2.0,Cat_6,A
465696,Feminino,Nao,56,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_6,C
461627,Masculino,Sim,50,Sim,Medico,1.0,Baixo,2.0,Cat_6,C
467963,Masculino,Nao,21,Nao,Enfermeiro,1.0,Baixo,4.0,Cat_6,D
462437,Masculino,Nao,18,Nao,Enfermeiro,0.0,Baixo,6.0,Cat_6,D
467543,Masculino,Sim,68,Sim,Advogado,0.0,Alto,2.0,Cat_6,B
465206,Masculino,Sim,47,Sim,Ator/Atriz,13.0,Baixo,1.0,Cat_6,C
463040,Masculino,Sim,75,Nao,Advogado,1.0,Alto,2.0,Cat_6,B
461668,Masculino,Sim,50,Sim,Ator/Atriz,3.0,Medio,4.0,Cat_2,C
461955,Masculino,Nao,31,Sim,Enfermeiro,0.0,Baixo,4.0,Cat_6,D
467139,Feminino,Nao,30,Sim,Ator/Atriz,0.0,Baixo,3.0,Cat_6,A
459366,Feminino,Sim,41,Sim,Ator/Atriz,0.0,Baixo,4.0,Cat_6,A
462167,Feminino,Sim,35,Nao,Enfermeiro,2.0,Baixo,1.0,Cat_6,A
466752,Masculino,Sim,37,Sim,Enfermeiro,0.0,Baixo,1.0,Cat_6,D
466902,Masculino,Sim,50,Sim,Medico,0.0,Medio,3.0,Cat_6,C
459534,Masculino,Sim,36,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_6,C
463399,Feminino,Nao,26,Nao,Marketing,3.0,Baixo,3.0,Cat_3,A
464878,Masculino,Nao,22,Nao,Enfermeiro,0.0,Baixo,4.0,Cat_4,D
467599,Feminino,Nao,19,Nao,Enfermeiro,0.0,Baixo,3.0,Cat_6,D
466226,Feminino,Sim,45,Sim,Ator/Atriz,0.0,Medio,5.0,Cat_6,C
463576,Feminino,Nao,31,Nao,Medico,0.0,Baixo,4.0,Cat_6,D
464911,Masculino,Sim,56,Sim,Ator/Atriz,0.0,Medio,3.0,Cat_4,C
463909,Feminino,Nao,25,Sim,Enfermeiro,1.0,Baixo,3.0,Cat_6,B
466099,Feminino,Sim,73,Sim,Advogado,1.0,Baixo,1.0,Cat_6,B
464427,Masculino,Sim,62,Sim,Medico,1.0,Medio,4.0,Cat_3,C
463951,Masculino,Sim,46,Nao,Entretenimento,0.0,Medio,3.0,Cat_6,A
465289,Masculino,Sim,25,Sim,Executivo,1.0,Alto,2.0,Cat_6,A
464219,Masculino,Nao,27,Sim,Marketing,1.0,Baixo,2.0,Cat_3,A
467098,Masculino,Sim,87,Nao,Executivo,1.0,Baixo,2.0,Cat_6,A
467451,Feminino,Sim,47,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_1,A
465137,Masculino,Sim,57,Sim,Ator/Atriz,1.0,Medio,4.0,Cat_6,C
462289,Masculino,Sim,60,Sim,Ator/Atriz,0.0,Medio,4.0,Cat_3,A
467647,Masculino,Nao,28,Sim,Enfermeiro,2.0,Baixo,3.0,Cat_6,D
459803,Masculino,Nao,39,Sim,Medico,4.0,Baixo,3.0,Cat_6,C
465972,Feminino,Nao,47,Sim,Marketing,9.0,Baixo,1.0,Cat_6,D
464136,Masculino,Sim,69,Sim,Ator/Atriz,0.0,Medio,3.0,Cat_6,A
459286,Feminino,Nao,42,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,D
463580,Feminino,Sim,46,Sim,Engenheiro,1.0,Baixo,1.0,Cat_6,D
466636,Feminino,Nao,23,Nao,Marketing,3.0,Baixo,3.0,Cat_6,C
461064,Masculino,Nao,45,Sim,Ator/Atriz,1.0,Baixo,5.0,Cat_6,C
461597,Feminino,Sim,38,Sim,Medico,1.0,Medio,4.0,Cat_6,B
458990,Feminino,Sim,71,Nao,Advogado,1.0,Alto,3.0,Cat_6,D
461351,Feminino,Nao,26,Nao,Medico,0.0,Baixo,2.0,Cat_6,D
464420,Feminino,Sim,60,Sim,Ator/Atriz,8.0,Alto,2.0,Cat_6,C
462060,Feminino,Sim,46,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_6,C
465707,Masculino,Sim,39,Sim,Entretenimento,1.0,Medio,4.0,Cat_3,C
463733,Feminino,Nao,18,Nao,Enfermeiro,1.0,Baixo,3.0,Cat_6,D
463960,Masculino,Sim,26,Sim,Medico,1.0,Medio,2.0,Cat_7,A
462395,Masculino,Sim,53,Sim,Ator/Atriz,1.0,Alto,2.0,Cat_6,D
461015,Masculino,Sim,40,Sim,Entretenimento,1.0,Medio,2.0,Cat_3,C
466267,Masculino,Sim,26,Sim,Entretenimento,0.0,Medio,3.0,Cat_3,A
464056,Feminino,Sim,65,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_6,C
465898,Feminino,Nao,37,Sim,Ator/Atriz,12.0,Baixo,2.0,Cat_6,A
465361,Masculino,Nao,25,Nao,Enfermeiro,0.0,Baixo,4.0,Cat_3,C
461394,Feminino,Nao,21,Nao,Engenheiro,0.0,Baixo,5.0,Cat_2,D
466269,Feminino,Nao,25,Nao,Enfermeiro,0.0,Baixo,4.0,Cat_2,D
466213,Masculino,Nao,23,Nao,Enfermeiro,4.0,Baixo,5.0,Cat_6,D
465550,Feminino,Nao,30,Sim,Enfermeiro,1.0,Baixo,6.0,Cat_3,D
463451,Feminino,Nao,30,Nao,Medico,0.0,Baixo,4.0,Cat_6,D
463877,Masculino,Sim,42,Nao,Entretenimento,0.0,Medio,4.0,Cat_4,A
463876,Masculino,Sim,49,Sim,Entretenimento,1.0,Medio,5.0,Cat_6,C
465448,Masculino,Nao,32,Nao,Enfermeiro,0.0,Baixo,3.0,Cat_2,A
459325,Masculino,Sim,26,Nao,Executivo,9.0,Alto,4.0,Cat_6,D
467233,Feminino,Nao,67,Nao,Ator/Atriz,1.0,Baixo,2.0,Cat_6,B
465264,Masculino,Sim,88,Nao,Executivo,0.0,Baixo,1.0,Cat_6,A
461811,Feminino,Nao,40,Sim,Enfermeiro,8.0,Baixo,4.0,Cat_2,D
465368,Masculino,Nao,18,Nao,Enfermeiro,7.0,Baixo,3.0,Cat_1,D
467693,Masculino,Sim,61,Sim,Entretenimento,7.0,Alto,5.0,Cat_6,B
461499,Feminino,Sim,25,Nao,Engenheiro,0.0,Medio,2.0,Cat_4,A
465936,Masculino,Nao,35,Sim,Ator/Atriz,6.0,Baixo,3.0,Cat_6,B
459748,Masculino,Sim,46,Nao,Executivo,0.0,Alto,2.0,Cat_6,C
466376,Feminino,Sim,53,Nao,Do Lar,2.0,Alto,3.0,Cat_6,B
460215,Masculino,Sim,48,Sim,Entretenimento,9.0,Baixo,1.0,Cat_6,D
462076,Masculino,Sim,75,Sim,Advogado,1.0,Baixo,2.0,Cat_6,D
465756,Masculino,Nao,23,Nao,Enfermeiro,1.0,Baixo,3.0,Cat_4,D
463573,Masculino,Nao,29,Nao,Medico,1.0,Baixo,2.0,Cat_6,D
463455,Masculino,Sim,46,Nao,Ator/Atriz,0.0,Baixo,2.0,Cat_6,B
460841,Feminino,Nao,61,Sim,Marketing,1.0,Baixo,1.0,Cat_6,D
463959,Feminino,Nao,37,Nao,Ator/Atriz,1.0,Baixo,1.0,Cat_6,B
461792,Feminino,Nao,23,Nao,Enfermeiro,6.0,Baixo,5.0,Cat_2,D
462791,Feminino,Nao,33,Nao,Enfermeiro,7.0,Baixo,4.0,Cat_5,D
463102,Masculino,Nao,41,Nao,Entretenimento,0.0,Baixo,2.0,Cat_6,D
462659,Masculino,Sim,25,Sim,Entretenimento,8.0,Medio,2.0,Cat_6,A
463408,Masculino,Nao,33,Nao,Marketing,2.0,Baixo,3.0,Cat_6,D
462071,Masculino,Sim,43,Nao,Medico,0.0,Baixo,2.0,Cat_6,A
464806,Masculino,Sim,25,Nao,Executivo,1.0,Baixo,2.0,Cat_4,D
463664,Feminino,Nao,26,Nao,Engenheiro,0.0,Baixo,1.0,Cat_6,A
467795,Masculino,Nao,22,Nao,Enfermeiro,1.0,Baixo,5.0,Cat_6,D
459141,Masculino,Sim,28,Nao,Ator/Atriz,0.0,Medio,2.0,Cat_6,D
465900,Feminino,Nao,36,Sim,Entretenimento,7.0,Baixo,1.0,Cat_6,A
467265,Feminino,Nao,28,Nao,Enfermeiro,1.0,Baixo,3.0,Cat_4,C
464490,Masculino,Sim,85,Sim,Ator/Atriz,1.0,Alto,4.0,Cat_6,A
460411,Masculino,Sim,43,Sim,Enfermeiro,7.0,Alto,2.0,Cat_6,A
466491,Masculino,Sim,82,Nao,Executivo,1.0,Alto,2.0,Cat_6,B
465248,Feminino,Nao,18,Nao,Enfermeiro,3.0,Baixo,3.0,Cat_2,D
463308,Masculino,Sim,53,Sim,Engenheiro,1.0,Baixo,2.0,Cat_3,A
463478,Masculino,Sim,50,Sim,Ator/Atriz,0.0,Medio,4.0,Cat_6,B
465396,Feminino,Sim,39,Nao,Engenheiro,9.0,Medio,6.0,Cat_4,D
461954,Feminino,Sim,35,Nao,Engenheiro,2.0,Medio,6.0,Cat_2,B
463800,Feminino,Nao,33,Sim,Engenheiro,1.0,Baixo,3.0,Cat_6,A
459894,Feminino,Sim,35,Sim,Enfermeiro,1.0,Baixo,3.0,Cat_6,C
459778,Masculino,Sim,48,Sim,Entretenimento,0.0,Medio,4.0,Cat_6,B
