id_cliente,idade,sexo,tempo_cliente,dependentes,nivel_educacao,estado_civil,tipo_cartao,limite_cartao,meses_inativo,total_transferido,cancelamento
778868958,42,F,23,2,Mestrado,Casado,Blue,1929.0,3,857,1
710004933,44,M,36,5,Ensino Fundamental,Casado,Blue,8645.0,3,1435,0
710940183,49,F,38,3,Mestrado,Casado,Blue,2185.0,3,715,1
718927533,45,M,32,3,Mestrado,Solteiro,Blue,24487.0,2,1512,0
719337408,63,M,36,0,Ensino Medio,Casado,Blue,2567.0,2,2399,0
772308408,44,M,33,3,Mestrado,Solteiro,Blue,4131.0,3,906,0
712981383,44,F,37,4,Faculdade,Casado,Silver,10790.0,2,1052,0
790099758,40,M,33,3,Ensino Medio,Casado,Blue,6884.0,3,975,0
709547658,39,M,36,2,Ensino Fundamental,Solteiro,Blue,13961.0,3,783,1
778770783,42,M,30,4,Ensino Medio,Casado,Blue,29801.0,1,990,0
713134458,54,M,43,3,Ensino Medio,Casado,Blue,13219.0,1,1097,0
713639958,46,F,36,4,Mestrado,Divorciado,Blue,9478.0,3,1327,0
711089733,50,F,36,2,Faculdade,Divorciado,Blue,1491.0,3,1058,0
716988633,55,M,46,0,Ensino Medio,Divorciado,Blue,9734.0,1,1476,0
779031033,46,F,22,2,Mestrado,Casado,Blue,2305.0,1,1230,0
716302383,47,F,36,4,Ensino Fundamental,Casado,Blue,14241.0,1,1581,0
721333233,40,M,34,4,Doutorado,Divorciado,Blue,23138.0,2,1612,0
814995933,58,F,53,3,Mestrado,Casado,Blue,5798.0,3,1724,0
721469433,48,M,36,3,Mestrado,Solteiro,Blue,6880.0,2,1784,0
717198633,53,F,34,2,Faculdade,Casado,Blue,2075.0,2,2556,0
767695083,50,M,44,2,Mestrado,Casado,Blue,4589.0,3,1590,0
711791583,52,F,40,1,Mestrado,Solteiro,Blue,2317.0,2,884,1
712315683,53,F,45,2,Ensino Fundamental,Solteiro,Blue,1981.0,1,973,1
710038008,56,F,47,1,Mestrado,Solteiro,Blue,6038.0,2,1447,0
718349058,49,M,39,3,Ensino Medio,Casado,Blue,29659.0,3,1193,0
789842283,54,M,42,2,Mestrado,Casado,Blue,4320.0,3,706,1
714717483,39,F,29,3,Ensino Fundamental,Divorciado,Blue,26181.0,1,1303,0
714900408,41,F,31,4,Ensino Medio,Solteiro,Blue,5773.0,1,1306,0
719418933,53,M,36,2,Ensino Fundamental,Casado,Blue,4503.0,3,748,1
720115683,47,M,36,3,Ensino Fundamental,Casado,Blue,29770.0,2,1774,0
779504058,46,F,28,2,Pos-Graduacao,Casado,Blue,5014.0,1,1209,0
795979833,53,F,47,1,Ensino Medio,Casado,Blue,3445.0,1,1074,0
717392358,60,M,50,1,Mestrado,Casado,Blue,23412.0,2,1786,0
718640508,59,F,46,0,Mestrado,Solteiro,Blue,3044.0,1,1456,0
709230708,56,M,36,4,Ensino Fundamental,Solteiro,Blue,3864.0,2,1470,0
801383808,50,M,44,3,Mestrado,Solteiro,Blue,23090.0,2,1198,0
708217758,63,M,49,2,Mestrado,Casado,Blue,14035.0,2,1606,0
714272658,43,F,24,2,Ensino Fundamental,Solteiro,Blue,2962.0,3,929,1
711864783,61,M,46,1,Ensino Fundamental,Solteiro,Blue,2201.0,3,1199,0
719407983,37,F,25,0,Pos-Graduacao,Casado,Blue,2061.0,3,2400,0
710665533,42,F,23,5,Doutorado,Casado,Blue,24602.0,2,1337,0
716804283,41,M,29,2,Ensino Fundamental,Divorciado,Blue,15911.0,2,1270,0
767294658,56,M,50,2,Faculdade,Solteiro,Blue,16867.0,2,654,1
709122483,56,M,37,3,Mestrado,Casado,Blue,2783.0,3,1909,0
708241233,52,F,47,3,Pos-Graduacao,Solteiro,Blue,2972.0,3,922,1
717860358,40,F,36,3,Ensino Medio,Solteiro,Blue,5124.0,3,1158,0
789337233,63,M,53,1,Mestrado,Casado,Blue,2880.0,6,1323,0
720902133,58,M,46,1,Ensino Medio,Solteiro,Blue,5579.0,1,1025,0
711870333,46,M,36,2,Ensino Fundamental,Divorciado,Blue,34516.0,3,1628,0
708398283,37,F,29,1,Mestrado,Casado,Blue,4394.0,2,1377,0
715878183,46,M,35,4,Mestrado,Solteiro,Blue,18325.0,3,1517,0
719451483,46,F,37,4,Pos-Graduacao,Casado,Blue,3773.0,3,1528,0
709110633,41,M,29,1,Mestrado,Solteiro,Blue,21684.0,1,1329,0
721059033,48,F,40,3,Ensino Medio,Divorciado,Blue,1919.0,1,1505,0
779912283,49,F,33,3,Mestrado,Solteiro,Blue,9995.0,3,1172,0
717701733,44,M,35,2,Mestrado,Casado,Blue,11910.0,2,1646,0
709913733,39,F,36,3,Faculdade,Casado,Blue,2279.0,2,1693,0
718768158,57,M,48,1,Faculdade,Solteiro,Blue,3539.0,1,1336,0
721375308,48,M,36,3,Ensino Medio,Casado,Blue,30579.0,1,1289,0
711374283,47,M,42,3,Ensino Medio,Solteiro,Blue,24480.0,1,1416,0
822893133,56,F,52,1,Ensino Fundamental,Divorciado,Blue,17561.0,1,1608,0
778465533,54,F,40,0,Faculdade,Casado,Blue,1638.0,1,1885,0
712138983,54,M,36,1,Mestrado,Casado,Blue,2947.0,3,1744,0
716920908,52,M,42,4,Ensino Medio,Casado,Blue,5738.0,1,1922,0
711195558,59,M,48,1,Faculdade,Solteiro,Blue,7251.0,3,1300,0
712024908,56,F,36,1,Faculdade,Casado,Blue,2641.0,2,1439,0
778239933,45,F,35,4,Mestrado,Casado,Blue,2801.0,3,1241,0
714893733,55,M,45,1,Ensino Medio,Casado,Blue,16794.0,3,1917,0
754886958,48,F,41,3,Faculdade,Divorciado,Blue,9336.0,1,1391,0
710104908,56,F,43,5,Faculdade,Solteiro,Blue,2763.0,1,1246,0
710558883,41,M,36,3,Ensino Fundamental,Casado,Blue,17391.0,3,1248,0
713827383,65,F,36,1,Ensino Medio,Casado,Blue,3198.0,2,1936,0
720267033,34,M,26,4,Pos-Graduacao,Solteiro,Blue,5100.0,3,2375,0
712049208,56,M,39,3,Pos-Graduacao,Casado,Blue,3955.0,1,1238,0
708688608,62,F,48,1,Ensino Medio,Casado,Blue,3140.0,3,1626,0
716223708,45,F,36,3,Ensino Fundamental,Solteiro,Blue,4028.0,3,791,1
713217858,38,F,32,2,Ensino Fundamental,Solteiro,Blue,2264.0,3,1204,0
711019308,58,M,45,2,Ensino Medio,Solteiro,Blue,6385.0,2,1612,0
768600558,41,F,31,4,Mestrado,Solteiro,Blue,2375.0,2,1071,0
710202783,33,M,13,2,Mestrado,Casado,Blue,1963.0,3,1378,0
712899333,47,F,37,4,Faculdade,Solteiro,Blue,4256.0,2,1100,0
767036433,56,F,49,1,Mestrado,Casado,Blue,5097.0,1,2052,0
793473033,51,M,45,1,Mestrado,Solteiro,Blue,3228.0,2,1349,0
717998058,26,M,13,0,Mestrado,Solteiro,Blue,2585.0,3,2644,0
779610033,58,M,47,1,Faculdade,Casado,Blue,12151.0,3,918,1
827332983,46,M,42,3,Ensino Medio,Solteiro,Gold,34516.0,2,1362,0
721183983,48,M,31,4,Ensino Medio,Casado,Blue,34516.0,3,1222,0
718426533,42,M,32,4,Ensino Fundamental,Divorciado,Blue,5504.0,1,1364,0
710698233,37,M,28,4,Mestrado,Casado,Blue,10021.0,1,1463,0
793581933,50,M,44,3,Ensino Medio,Solteiro,Silver,19853.0,3,1878,0
719229708,41,F,31,1,Ensino Medio,Solteiro,Blue,4969.0,3,1489,0
715158483,48,F,40,3,Mestrado,Divorciado,Blue,3117.0,2,1437,0
809296308,46,M,41,2,Faculdade,Solteiro,Blue,21526.0,2,1313,0
778176108,61,M,51,0,Ensino Medio,Solteiro,Blue,5504.0,2,1290,0
709345008,53,F,39,2,Doutorado,Casado,Blue,1438.3,2,807,1
719366358,51,M,40,3,Ensino Medio,Casado,Blue,7319.0,3,1233,0
721417233,45,M,25,2,Mestrado,Casado,Blue,1438.3,5,709,1
714578283,47,M,37,1,Mestrado,Casado,Blue,2053.0,3,1283,0
769574883,41,M,32,2,Ensino Medio,Casado,Blue,12804.0,1,1101,0
717643608,48,M,36,4,Faculdade,Casado,Blue,26443.0,3,1593,0
709198158,50,F,36,4,Mestrado,Solteiro,Blue,3125.0,2,1631,0
712419708,56,F,48,2,Pos-Graduacao,Casado,Blue,4930.0,1,2194,0
709103358,39,F,36,2,Faculdade,Solteiro,Blue,9476.0,3,1128,0
716966808,47,M,37,1,Mestrado,Casado,Blue,11722.0,3,1497,0
772264383,44,M,33,2,Mestrado,Solteiro,Blue,13301.0,1,1385,0
769137108,43,F,37,2,Pos-Graduacao,Casado,Blue,1438.3,3,974,1
717640083,59,M,36,1,Ensino Medio,Casado,Blue,6705.0,2,731,1
716445783,42,F,31,2,Ensino Fundamental,Casado,Blue,22718.0,2,1191,0
778686408,48,M,29,1,Faculdade,Casado,Blue,19324.0,3,1744,0
715015683,44,M,34,2,Mestrado,Solteiro,Blue,5331.0,3,1766,0
710462433,45,M,30,4,Mestrado,Solteiro,Blue,17625.0,2,1773,0
721342383,39,M,34,2,Mestrado,Casado,Blue,17438.0,3,1860,0
794977533,62,M,56,0,Ensino Medio,Casado,Blue,8077.0,3,906,1
779445108,26,M,13,0,Mestrado,Solteiro,Blue,3290.0,1,2781,0
718193958,60,M,53,0,Ensino Fundamental,Solteiro,Blue,2402.0,3,1650,0
710955633,54,F,42,3,Doutorado,Solteiro,Blue,9256.0,1,1446,0
716149383,62,M,36,0,Mestrado,Casado,Blue,3674.0,3,1703,0
752604633,57,M,50,2,Faculdade,Casado,Blue,6462.0,5,761,1
713889933,59,M,48,0,Mestrado,Solteiro,Blue,1638.0,2,1536,0
709446783,46,M,38,4,Mestrado,Solteiro,Blue,4335.0,3,1373,0
789115833,44,M,32,4,Ensino Medio,Solteiro,Blue,3233.0,3,1256,0
787623858,43,M,24,2,Ensino Fundamental,Divorciado,Silver,34516.0,2,1215,0
709040508,57,M,38,4,Ensino Fundamental,Casado,Blue,19802.0,6,2244,0
717956283,57,F,48,1,Mestrado,Solteiro,Blue,10953.0,1,1277,0
721379433,44,M,28,4,Mestrado,Casado,Blue,11338.0,2,1227,0
712027683,47,F,35,2,Doutorado,Casado,Blue,5544.0,2,1336,0
716027208,47,M,36,4,Doutorado,Casado,Blue,19665.0,1,1110,0
720475233,50,F,43,2,Ensino Medio,Casado,Blue,2927.0,2,1474,0
712275108,53,F,33,3,Faculdade,Casado,Blue,5146.0,3,1955,0
718121658,56,M,44,1,Faculdade,Casado,Blue,1704.0,3,660,1
711593808,55,M,46,1,Ensino Medio,Casado,Blue,1438.3,2,888,1
716222808,53,F,36,4,Ensino Medio,Casado,Blue,2974.0,1,1785,0
788779008,57,M,38,2,Ensino Medio,Casado,Blue,2736.0,1,1211,0
710404533,50,M,37,2,Mestrado,Casado,Blue,1438.3,2,1391,0
715383108,52,M,44,2,Mestrado,Solteiro,Blue,34516.0,1,1616,0
711697158,60,M,36,0,Mestrado,Casado,Blue,1976.0,2,1498,0
709186983,49,M,40,4,Ensino Fundamental,Casado,Blue,8714.0,1,1536,0
808964433,46,F,41,4,Doutorado,Divorciado,Blue,8693.0,1,1594,0
711948333,42,M,36,1,Ensino Fundamental,Casado,Blue,9247.0,1,1190,0
710541858,45,M,33,3,Ensino Medio,Casado,Blue,7717.0,5,1248,0
713865333,45,F,38,4,Ensino Fundamental,Casado,Blue,4908.0,4,827,1
797707008,44,F,38,3,Doutorado,Casado,Blue,7222.0,1,920,1
713490483,61,M,48,0,Ensino Fundamental,Solteiro,Blue,21740.0,2,1755,0
720370533,55,M,44,3,Ensino Fundamental,Casado,Blue,2323.0,2,804,1
816596583,45,M,40,2,Doutorado,Casado,Blue,11710.0,3,1749,0
717517758,57,F,45,0,Ensino Medio,Casado,Blue,2278.0,2,2307,0
712880283,31,M,22,0,Ensino Fundamental,Casado,Blue,4048.0,3,1757,0
753226158,34,F,24,2,Mestrado,Casado,Blue,3663.0,2,1826,0
720605808,53,F,36,1,Mestrado,Solteiro,Blue,1438.3,2,799,1
758317233,35,F,28,1,Faculdade,Solteiro,Blue,3518.0,5,2121,0
711028308,44,F,36,4,Mestrado,Casado,Blue,1717.0,1,1468,0
814852533,50,M,45,1,Mestrado,Casado,Blue,16813.0,2,1482,0
711526533,33,M,25,3,Pos-Graduacao,Casado,Blue,16434.0,2,1726,0
804403908,50,M,45,3,Mestrado,Solteiro,Blue,21872.0,2,1806,0
716999883,51,M,41,4,Ensino Medio,Casado,Blue,15897.0,2,1405,0
787599258,55,F,29,3,Mestrado,Solteiro,Blue,7361.0,1,1175,0
714495258,26,M,36,0,Faculdade,Solteiro,Blue,1438.3,1,1786,0
717713283,42,F,33,3,Mestrado,Casado,Blue,8628.0,3,1675,0
789317883,54,M,44,2,Faculdade,Casado,Blue,18750.0,3,1200,0
714500883,44,F,36,3,Mestrado,Casado,Blue,21242.0,2,1283,0
789467508,65,F,56,0,Mestrado,Casado,Blue,2961.0,3,1937,0
710317758,38,F,29,3,Ensino Medio,Casado,Blue,11327.0,2,2033,0
711231558,58,M,40,3,Ensino Medio,Casado,Blue,8308.0,1,1915,0
716829483,39,F,28,3,Pos-Graduacao,Casado,Blue,3249.0,2,1988,0
779713608,52,M,36,2,Ensino Medio,Casado,Blue,2981.0,1,1648,0
711628458,45,F,31,3,Mestrado,Casado,Blue,8829.0,1,1902,0
770724558,42,M,28,2,Faculdade,Casado,Blue,7340.0,1,838,1
783561558,57,M,51,4,Pos-Graduacao,Casado,Blue,16952.0,2,1918,0
719309958,55,M,35,3,Doutorado,Solteiro,Blue,20865.0,1,837,1
780481308,37,F,24,3,Mestrado,Casado,Blue,10584.0,2,1567,0
787550808,51,M,40,2,Mestrado,Casado,Blue,12240.0,1,1422,0
779863533,37,M,21,1,Mestrado,Casado,Blue,5120.0,2,1680,0
714529233,36,F,24,2,Mestrado,Casado,Blue,3124.0,1,1652,0
708177333,51,F,36,2,Ensino Medio,Casado,Silver,11261.0,3,1158,0
812019933,65,M,56,1,Ensino Fundamental,Casado,Blue,2468.0,3,1797,0
708557358,43,M,28,2,Faculdade,Casado,Blue,22157.0,2,1911,0
713580633,46,M,32,3,Mestrado,Casado,Blue,11477.0,2,1260,0
711466533,43,F,33,2,Mestrado,Casado,Blue,3933.0,2,1489,0
802276683,56,M,50,3,Mestrado,Casado,Blue,8022.0,3,1794,0
808897683,53,M,48,1,Mestrado,Solteiro,Blue,30271.0,3,3231,1
713010483,43,F,36,3,Mestrado,Casado,Blue,2936.0,1,1572,0
717006333,54,M,36,3,Ensino Medio,Casado,Blue,1438.3,1,1935,0
716924058,58,F,49,2,Ensino Fundamental,Casado,Blue,6175.0,1,1417,0
720916683,41,M,26,3,Mestrado,Solteiro,Blue,11806.0,3,1465,0
720923658,48,M,39,3,Pos-Graduacao,Solteiro,Blue,4734.0,2,1570,0
712710708,55,M,36,2,Ensino Medio,Solteiro,Blue,6244.0,2,1445,0
718939083,54,F,45,2,Mestrado,Casado,Blue,1438.3,1,694,1
779519058,51,F,34,3,Pos-Graduacao,Divorciado,Platinum,34516.0,1,1929,0
719085933,35,M,24,3,Mestrado,Solteiro,Blue,23561.0,1,2447,0
715124958,50,M,36,3,Ensino Fundamental,Solteiro,Blue,24742.0,2,1306,0
712979133,55,M,41,4,Ensino Medio,Casado,Blue,27560.0,2,646,1
712006308,45,F,35,0,Faculdade,Divorciado,Blue,5923.0,1,1236,0
710801133,34,M,36,2,Ensino Fundamental,Casado,Blue,8581.0,1,2513,0
712490283,55,F,41,4,Mestrado,Casado,Blue,3156.0,3,2091,0
717958833,46,M,35,4,Mestrado,Casado,Blue,1535.0,1,1848,0
812420358,61,F,56,0,Mestrado,Casado,Blue,2122.0,3,949,1
715940358,51,F,42,1,Mestrado,Casado,Blue,5822.0,2,1804,0
715041333,39,M,29,3,Doutorado,Casado,Blue,3537.0,1,1605,0
712797258,43,M,33,3,Mestrado,Casado,Blue,34516.0,1,1463,0
769170558,53,M,47,3,Mestrado,Solteiro,Blue,16320.0,4,1279,0
715884858,38,M,36,2,Ensino Medio,Casado,Blue,2407.0,3,1470,0
796343058,49,F,43,2,Ensino Medio,Solteiro,Blue,3538.0,1,1265,0
718888308,53,M,36,3,Mestrado,Solteiro,Blue,34516.0,3,1475,0
785114808,46,M,40,2,Pos-Graduacao,Solteiro,Silver,15459.0,2,1419,0
709852908,44,F,36,3,Ensino Fundamental,Solteiro,Blue,4307.0,3,1628,0
719679858,58,F,47,2,Ensino Fundamental,Casado,Blue,2848.0,2,1135,0
827108583,55,M,51,3,Ensino Medio,Solteiro,Blue,34516.0,1,1161,0
719781183,57,M,38,4,Ensino Medio,Casado,Blue,15428.0,1,1916,0
710429358,57,M,48,1,Ensino Medio,Casado,Blue,2544.0,1,1346,0
798792408,48,M,42,3,Ensino Medio,Casado,Blue,9959.0,1,805,1
710280558,51,M,39,1,Mestrado,Solteiro,Blue,8796.0,3,1195,0
809825358,53,F,48,3,Ensino Fundamental,Casado,Blue,3428.0,1,1155,0
714451833,45,F,36,1,Doutorado,Solteiro,Blue,1438.3,2,1431,0
713943783,41,M,32,4,Pos-Graduacao,Casado,Blue,18001.0,3,1194,0
710706558,51,F,42,4,Mestrado,Solteiro,Blue,2680.0,1,1154,0
713620308,46,F,35,2,Ensino Medio,Casado,Blue,4675.0,4,1232,0
813453408,40,F,35,5,Faculdade,Casado,Blue,2448.0,1,1269,0
818248383,33,M,28,2,Doutorado,Casado,Blue,4049.0,3,1742,0
780106908,53,M,38,1,Ensino Medio,Solteiro,Blue,8154.0,2,1379,0
708938508,63,M,36,1,Ensino Medio,Casado,Blue,4559.0,3,1870,0
709671708,61,M,36,0,Ensino Fundamental,Solteiro,Blue,19354.0,2,1207,0
711204483,56,M,46,4,Ensino Medio,Casado,Blue,2340.0,3,781,1
801728658,53,M,47,2,Mestrado,Solteiro,Blue,13848.0,3,1773,0
713945883,62,F,52,2,Mestrado,Casado,Blue,2490.0,2,864,1
788370258,37,M,30,4,Mestrado,Casado,Blue,2578.0,3,1830,0
714927333,62,F,52,0,Mestrado,Casado,Blue,9050.0,3,1542,0
710383158,49,M,41,3,Ensino Fundamental,Solteiro,Silver,34516.0,1,1506,0
798007308,57,F,51,3,Ensino Medio,Casado,Blue,8362.0,1,1175,0
711768858,55,M,36,2,Ensino Medio,Casado,Blue,6514.0,2,1383,0
714888633,50,M,42,1,Mestrado,Casado,Blue,4051.0,3,1837,0
712650333,48,M,37,3,Faculdade,Casado,Blue,11959.0,3,1191,0
719945433,60,F,48,1,Ensino Fundamental,Divorciado,Blue,2070.0,2,1793,0
718344033,47,M,35,2,Faculdade,Casado,Blue,3636.0,3,1564,0
715442958,54,M,36,2,Ensino Fundamental,Casado,Blue,11067.0,3,1843,0
780326883,53,M,40,2,Doutorado,Casado,Blue,11262.0,3,2165,0
711157833,56,F,36,3,Mestrado,Solteiro,Blue,5108.0,1,1631,0
719704308,56,F,36,4,Ensino Medio,Casado,Blue,2072.0,1,1265,0
708772308,41,M,24,3,Ensino Fundamental,Casado,Blue,4119.0,3,1455,0
817663908,60,F,42,1,Mestrado,Casado,Blue,5903.0,3,1137,0
709990983,49,F,36,3,Pos-Graduacao,Casado,Blue,5918.0,2,1292,0
818045958,46,M,41,4,Mestrado,Solteiro,Blue,6741.0,3,1682,0
716380683,36,F,36,3,Ensino Medio,Casado,Blue,3880.0,1,1598,0
778461408,38,M,23,1,Ensino Medio,Casado,Blue,22149.0,3,2409,0
713861733,50,M,36,3,Mestrado,Divorciado,Blue,34516.0,3,1770,0
789291633,62,M,51,0,Mestrado,Casado,Blue,5450.0,2,1526,0
718325883,39,M,32,2,Ensino Fundamental,Solteiro,Blue,7723.0,3,1241,0
720344658,38,M,23,2,Faculdade,Casado,Blue,18226.0,1,1681,0
809292483,44,F,39,4,Faculdade,Casado,Blue,8128.0,2,1224,0
779791008,43,M,32,3,Ensino Medio,Casado,Blue,5851.0,2,1572,0
779557533,54,M,40,1,Pos-Graduacao,Solteiro,Blue,10260.0,3,1566,0
779320983,46,M,28,4,Ensino Fundamental,Solteiro,Blue,19843.0,3,1638,0
718093233,55,F,45,2,Pos-Graduacao,Casado,Blue,2163.0,3,1349,0
719459358,52,M,41,1,Doutorado,Casado,Blue,33864.0,2,1751,0
717728808,39,F,26,2,Mestrado,Casado,Blue,4531.0,1,1414,0
788701608,42,F,26,4,Mestrado,Solteiro,Blue,2950.0,2,1260,0
778506633,43,F,23,4,Faculdade,Casado,Blue,7706.0,2,965,1
716918508,39,M,24,1,Faculdade,Solteiro,Blue,3770.0,3,1602,0
717321783,50,M,45,1,Ensino Fundamental,Solteiro,Blue,10344.0,2,1617,0
799000008,57,M,51,2,Pos-Graduacao,Divorciado,Blue,26437.0,1,1244,0
719068683,52,F,36,1,Ensino Medio,Casado,Blue,3136.0,1,1036,0
709120008,43,M,36,2,Ensino Medio,Solteiro,Blue,6976.0,3,1217,0
709117533,42,M,36,3,Ensino Medio,Solteiro,Blue,21134.0,3,1556,0
816594183,58,F,53,2,Ensino Fundamental,Casado,Blue,2019.0,2,2005,0
789485433,42,M,34,4,Faculdade,Casado,Blue,34516.0,2,1698,0
712881483,55,M,45,1,Pos-Graduacao,Casado,Blue,9959.0,3,2041,0
771492408,40,F,28,2,Mestrado,Casado,Blue,2421.0,1,1346,0
711668283,48,M,37,4,Ensino Fundamental,Casado,Blue,30948.0,6,1511,0
712960308,33,F,36,2,Ensino Medio,Solteiro,Blue,8070.0,1,2117,0
713530833,58,M,48,2,Mestrado,Casado,Blue,4085.0,3,596,1
711146358,39,F,29,1,Mestrado,Casado,Blue,3358.0,3,1759,0
716144058,36,F,25,1,Faculdade,Solteiro,Blue,1888.0,3,1886,0
778699908,43,M,24,2,Ensino Fundamental,Casado,Blue,14447.0,3,915,1
711676908,51,F,36,3,Faculdade,Casado,Blue,12605.0,2,1870,0
778623858,58,M,38,0,Ensino Fundamental,Casado,Blue,3785.0,3,1824,0
714665733,42,M,36,4,Mestrado,Solteiro,Blue,2727.0,1,1294,0
816089433,49,M,44,4,Doutorado,Casado,Blue,3343.0,1,1545,0
716991933,53,F,35,3,Ensino Fundamental,Solteiro,Blue,9786.0,3,820,1
714534108,45,F,36,2,Ensino Medio,Casado,Blue,6407.0,1,1675,0
787456608,29,M,15,2,Ensino Medio,Casado,Blue,4158.0,2,1678,0
717090183,60,M,50,1,Doutorado,Casado,Blue,21697.0,1,2117,0
772782708,50,M,40,3,Pos-Graduacao,Solteiro,Blue,31383.0,2,1721,0
710722908,53,M,36,3,Doutorado,Solteiro,Blue,30883.0,1,1267,0
715271733,50,F,37,2,Ensino Fundamental,Solteiro,Blue,8520.0,3,1193,0
771706308,46,M,34,2,Doutorado,Solteiro,Blue,14310.0,3,1254,0
713989233,61,M,53,0,Pos-Graduacao,Casado,Blue,14434.0,2,1731,0
780198258,46,M,36,4,Faculdade,Solteiro,Blue,7793.0,2,1099,0
802002858,62,F,56,1,Ensino Medio,Casado,Blue,8990.0,1,747,1
716290233,43,F,33,3,Mestrado,Casado,Blue,4343.0,2,1352,0
828298908,54,M,50,4,Mestrado,Casado,Blue,2872.0,2,1770,0
720697908,35,M,21,2,Ensino Medio,Casado,Blue,2967.0,3,1673,0
780598383,35,M,23,3,Doutorado,Solteiro,Blue,2148.0,3,2167,0
715345833,36,F,36,1,Ensino Medio,Solteiro,Blue,6116.0,3,2369,0
712373208,43,M,35,3,Doutorado,Solteiro,Blue,3312.0,3,647,1
721433283,39,F,20,1,Ensino Medio,Solteiro,Blue,9956.0,2,1447,0
720680058,47,M,36,2,Pos-Graduacao,Casado,Blue,3888.0,1,1145,0
716909283,60,M,48,1,Pos-Graduacao,Solteiro,Blue,30655.0,1,3280,0
754654383,30,M,23,2,Ensino Medio,Casado,Blue,2997.0,2,1577,0
779759058,52,M,41,0,Mestrado,Solteiro,Blue,3386.0,3,1736,0
715783758,40,M,30,4,Mestrado,Divorciado,Blue,25188.0,3,1513,0
771190083,36,F,23,3,Pos-Graduacao,Solteiro,Blue,2410.0,2,2505,0
713135883,65,F,53,0,Ensino Medio,Casado,Blue,4315.0,3,1723,0
779330208,62,F,44,1,Faculdade,Casado,Blue,2378.0,2,1807,0
807964908,41,M,36,4,Ensino Medio,Casado,Blue,8013.0,2,1481,0
711748983,30,M,17,1,Ensino Medio,Casado,Blue,7906.0,3,1946,0
718064283,46,M,34,3,Ensino Fundamental,Divorciado,Blue,11501.0,3,1481,0
710492733,29,M,19,0,Pos-Graduacao,Solteiro,Blue,13632.0,1,2168,0
779016408,37,F,27,3,Ensino Fundamental,Casado,Blue,2229.0,1,1583,0
717787533,51,F,40,1,Ensino Medio,Casado,Blue,5158.0,1,1229,0
714851058,31,M,21,0,Mestrado,Casado,Blue,2158.0,3,1718,0
708455883,57,M,36,1,Mestrado,Solteiro,Blue,10244.0,3,1127,1
709207458,44,M,27,3,Mestrado,Casado,Blue,10747.0,2,1340,0
763895958,53,M,46,2,Ensino Medio,Casado,Blue,7474.0,3,732,1
715942683,32,F,36,3,Mestrado,Solteiro,Blue,3555.0,1,2346,0
721301733,53,M,38,1,Mestrado,Casado,Blue,22140.0,3,1580,0
711927108,54,M,36,3,Ensino Medio,Casado,Blue,9457.0,3,1196,1
717548358,38,F,25,1,Faculdade,Casado,Blue,2580.0,3,1665,0
713936583,54,M,43,2,Mestrado,Casado,Blue,6224.0,3,2187,0
709682658,37,F,36,4,Ensino Medio,Solteiro,Blue,3093.0,3,1371,0
793889508,48,F,42,2,Mestrado,Casado,Blue,4076.0,3,1235,0
714648933,55,F,36,3,Mestrado,Casado,Blue,4861.0,2,1556,0
717420333,37,M,26,1,Ensino Medio,Solteiro,Blue,7349.0,3,2701,0
768921933,34,M,28,2,Ensino Medio,Casado,Blue,2853.0,3,1750,0
714311583,46,F,36,4,Mestrado,Solteiro,Blue,17023.0,3,1610,0
716343408,46,M,38,3,Mestrado,Divorciado,Blue,8475.0,2,1381,0
718909158,38,M,25,1,Faculdade,Casado,Blue,5559.0,3,1793,0
719471433,31,F,22,0,Mestrado,Casado,Blue,2917.0,3,1831,0
711147483,46,F,28,3,Mestrado,Solteiro,Blue,8551.0,2,1097,1
719788833,47,M,36,3,Ensino Medio,Casado,Blue,10569.0,2,1682,0
715168983,47,F,36,3,Mestrado,Casado,Blue,7051.0,2,1451,0
714306258,56,M,46,1,Faculdade,Casado,Blue,10117.0,2,1509,0
710574558,47,M,41,4,Mestrado,Solteiro,Blue,26442.0,3,1403,0
710947683,64,F,51,0,Mestrado,Casado,Blue,4920.0,3,1420,0
718923858,42,M,29,1,Faculdade,Casado,Silver,26750.0,2,1131,0
752666508,41,M,34,4,Faculdade,Casado,Silver,34516.0,3,1005,0
712672083,65,F,36,0,Ensino Medio,Casado,Blue,1438.3,3,948,0
719863758,49,F,41,3,Pos-Graduacao,Casado,Blue,1869.0,2,1549,0
720990183,54,M,36,5,Ensino Medio,Casado,Blue,14539.0,2,965,1
720718908,46,M,36,3,Ensino Fundamental,Solteiro,Blue,26977.0,1,1958,0
708249708,48,F,39,1,Doutorado,Casado,Blue,4844.0,3,1489,0
779506158,39,F,22,1,Faculdade,Casado,Blue,3214.0,1,2516,0
716608608,41,M,33,2,Ensino Fundamental,Casado,Blue,8004.0,3,1084,1
789528183,39,F,31,2,Mestrado,Casado,Blue,1438.3,2,2583,0
824805858,39,F,35,2,Ensino Fundamental,Solteiro,Blue,9235.0,3,1537,0
720840108,44,M,24,0,Ensino Fundamental,Casado,Blue,8837.0,3,3753,0
713220258,65,F,36,0,Ensino Medio,Casado,Blue,8138.0,3,1299,0
813469458,26,F,20,1,Mestrado,Solteiro,Blue,1438.3,3,2167,0
718870158,47,M,34,4,Ensino Medio,Casado,Blue,4592.0,2,1772,0
