NU_INSCRICAO,TP_FAIXA_ETARIA,TP_SEXO,TP_COR_RACA,TP_ANO_CONCLUIU,TP_ENSINO,IN_TREINEIRO,NO_MUNICIPIO_PROVA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,Q005,Q006
210058956938,4,F,1,0,2.0,0,Nova Iguaçu,561.6,620.2,551.6,682.7,720.0,4,G
210058575271,3,F,3,0,1.0,0,Duque de Caxias,447.5,388.3,407.8,366.0,480.0,2,B
210059576963,2,F,3,0,1.0,0,Duque de Caxias,504.3,562.7,509.5,430.1,680.0,5,D
210060226718,3,M,3,0,1.0,0,Niterói,565.6,416.2,527.0,379.7,700.0,9,B
210058568629,2,F,3,0,1.0,0,Duque de Caxias,505.4,580.4,534.8,538.0,720.0,3,B
210060008485,3,F,3,0,1.0,0,São João de Meriti,411.6,478.7,459.5,354.6,520.0,4,A
210061318221,3,M,3,0,1.0,0,Niterói,331.6,462.1,448.5,381.2,740.0,2,B
210058345413,2,F,1,0,1.0,0,São João de Meriti,550.0,605.1,579.5,444.9,820.0,3,D
210061013790,3,F,2,0,1.0,0,São João de Meriti,415.8,328.1,317.9,387.7,680.0,4,C
210058414640,2,F,3,0,1.0,0,Duque de Caxias,569.2,643.8,617.1,694.8,860.0,2,B
210060678062,3,F,2,0,1.0,0,Belford Roxo,532.1,563.7,509.2,449.8,720.0,3,C
210060678052,3,F,1,0,1.0,0,Nilópolis,441.7,572.1,518.6,422.3,400.0,3,B
210060038900,3,F,1,0,1.0,0,Nilópolis,552.6,569.7,523.4,377.7,800.0,3,D
210061135165,3,F,1,0,1.0,0,Nova Iguaçu,544.1,575.0,586.4,602.7,960.0,3,C
210060666899,2,M,3,0,1.0,0,Duque de Caxias,520.3,544.1,531.7,535.5,540.0,2,C
210060657017,3,F,1,0,1.0,0,Maricá,508.7,496.0,520.9,412.0,580.0,2,B
210060229336,2,M,3,0,1.0,0,Duque de Caxias,397.4,527.9,517.5,633.3,620.0,2,B
210058397002,2,F,1,0,1.0,0,Niterói,684.8,672.6,624.6,815.9,920.0,3,O
210060657002,3,F,1,0,1.0,0,São João de Meriti,349.4,486.7,479.8,430.0,900.0,4,B
210059403274,3,F,2,0,1.0,0,Nilópolis,431.4,429.7,472.5,554.6,640.0,3,D
210060656987,3,F,2,0,1.0,0,Niterói,494.7,526.7,538.7,502.0,880.0,3,G
210059870315,2,F,3,0,1.0,0,Maricá,465.4,542.6,520.3,499.5,540.0,7,I
210060226723,3,F,3,0,1.0,0,Duque de Caxias,415.5,418.7,429.6,499.4,680.0,6,B
210061380066,3,M,3,0,1.0,0,Niterói,478.3,544.4,551.9,374.1,700.0,3,B
210060460568,3,M,3,0,1.0,0,São João de Meriti,562.0,601.8,592.1,695.2,780.0,4,D
210059376164,3,F,3,0,1.0,0,Maricá,428.9,573.5,563.1,446.3,520.0,2,B
210061235163,4,M,2,0,1.0,0,Duque de Caxias,518.8,400.8,476.6,402.3,580.0,4,C
210060452490,1,F,1,0,1.0,0,Belford Roxo,396.6,504.5,480.1,361.9,660.0,3,C
210059938746,4,M,1,0,1.0,0,Nilópolis,437.6,523.3,553.2,512.9,860.0,1,B
210058432157,3,F,3,0,1.0,0,Duque de Caxias,489.2,604.0,658.6,608.8,840.0,4,D
210058956147,3,F,1,0,1.0,0,Nova Iguaçu,449.6,485.7,507.9,386.4,380.0,4,B
210059911437,3,M,1,0,1.0,0,Niterói,597.3,602.9,592.9,896.4,760.0,4,P
210059981385,2,F,2,0,1.0,0,Nova Iguaçu,507.1,631.1,565.2,622.8,700.0,2,B
210061136525,2,M,1,0,1.0,0,Maricá,431.7,525.7,508.2,605.6,640.0,4,G
210060678095,3,M,1,0,1.0,0,Niterói,582.1,577.2,619.0,585.1,640.0,3,K
210060678105,3,F,2,0,1.0,0,Nilópolis,498.3,583.4,548.6,615.0,640.0,5,G
210061451623,2,M,2,0,1.0,0,Niterói,596.1,625.9,569.7,741.7,900.0,4,C
210061420759,2,F,3,0,1.0,0,Nova Iguaçu,519.0,545.6,503.7,508.2,560.0,3,C
210059303516,4,F,1,0,1.0,0,Maricá,446.9,522.6,466.7,360.4,720.0,4,B
210061275868,3,F,3,0,1.0,0,Nilópolis,386.2,574.0,504.9,707.9,880.0,3,C
210058594083,2,F,2,0,1.0,0,Nilópolis,536.7,598.6,492.7,655.5,900.0,4,F
210059288507,3,F,3,0,1.0,0,Duque de Caxias,455.7,370.2,319.7,430.1,360.0,4,B
210061266014,2,F,2,0,1.0,0,Maricá,352.1,494.4,553.1,506.4,600.0,5,B
210061275898,3,F,2,0,1.0,0,Nova Iguaçu,396.5,456.4,461.2,383.3,420.0,2,B
210061420758,3,F,1,0,1.0,0,São João de Meriti,523.2,568.4,553.6,500.0,680.0,4,D
210060383784,2,F,2,0,1.0,0,Duque de Caxias,419.8,530.5,597.2,627.4,820.0,5,C
210060460593,3,M,2,0,1.0,0,São João de Meriti,511.3,566.3,593.7,627.8,660.0,5,E
210061401062,3,F,1,0,1.0,0,Nova Iguaçu,570.5,620.6,551.9,636.1,640.0,2,B
210058588661,3,F,3,0,1.0,0,Duque de Caxias,491.8,507.6,567.1,555.2,780.0,4,B
210059615903,4,F,2,0,1.0,0,Nova Iguaçu,488.3,506.9,537.9,360.3,500.0,3,G
210058979928,3,F,3,0,1.0,0,Duque de Caxias,394.1,390.0,385.5,416.1,340.0,4,A
210060022485,3,M,1,0,1.0,0,Duque de Caxias,493.2,531.0,465.1,360.2,680.0,3,B
210059952591,4,F,3,0,1.0,0,Maricá,542.4,463.0,481.2,501.3,540.0,2,C
210060226819,2,M,1,0,1.0,0,Niterói,585.6,622.5,631.0,787.4,920.0,5,C
210060226857,4,M,2,0,1.0,0,Duque de Caxias,484.4,508.1,512.7,466.1,820.0,4,D
210060699167,2,F,3,0,1.0,0,Duque de Caxias,433.5,478.9,475.2,526.4,800.0,6,D
210061073292,3,F,2,0,1.0,0,Belford Roxo,578.9,566.5,549.5,694.3,780.0,5,C
210058967003,2,F,2,0,1.0,0,Maricá,514.2,557.5,540.4,533.0,500.0,3,B
210058608707,3,F,2,0,1.0,0,Belford Roxo,461.8,597.0,539.6,556.6,720.0,3,C
210060079494,3,F,0,0,1.0,0,Duque de Caxias,469.6,532.3,357.5,354.6,560.0,3,D
210061451646,3,F,3,0,1.0,0,Duque de Caxias,522.4,500.6,540.2,391.1,560.0,4,E
210059822796,3,M,1,0,1.0,0,Duque de Caxias,515.2,589.6,509.1,599.9,860.0,2,D
210060050456,3,F,3,0,1.0,0,Nova Iguaçu,407.8,440.6,444.5,334.5,500.0,3,D
210059759866,4,F,3,0,1.0,0,Duque de Caxias,444.2,395.5,399.8,383.2,500.0,3,E
210060063464,4,F,2,0,1.0,0,Nova Iguaçu,521.7,457.6,460.2,520.2,680.0,2,B
210060064806,3,F,1,0,1.0,0,Duque de Caxias,501.7,553.0,501.6,658.1,700.0,4,E
210060730092,4,M,1,0,1.0,0,São João de Meriti,435.2,541.6,457.9,474.0,680.0,6,B
210059445497,4,M,2,0,1.0,0,Nilópolis,447.7,498.3,513.4,480.1,820.0,2,B
210060064728,3,F,3,0,1.0,0,Nova Iguaçu,488.2,596.0,523.9,483.0,600.0,2,D
210060118803,3,M,3,0,1.0,0,Niterói,557.1,611.2,573.3,575.6,800.0,4,G
210060730061,3,F,1,0,1.0,0,Duque de Caxias,514.6,522.2,568.1,613.1,720.0,3,B
210059007684,3,M,1,0,1.0,0,Maricá,541.5,545.4,489.5,438.7,580.0,4,E
210061073368,2,F,2,0,1.0,0,Maricá,442.5,537.4,523.0,642.8,660.0,2,C
210059344718,2,F,3,0,1.0,0,Nilópolis,469.8,494.1,438.2,522.3,760.0,3,H
210060063497,3,F,3,0,1.0,0,Duque de Caxias,442.8,445.6,478.6,395.8,460.0,3,A
210060358093,2,F,1,0,1.0,0,São João de Meriti,566.4,673.3,645.5,636.6,920.0,5,O
210060390913,4,F,1,0,1.0,0,Niterói,455.0,406.9,423.4,343.0,420.0,3,A
210058335606,2,F,1,0,1.0,0,Nova Iguaçu,506.5,569.9,576.7,480.7,700.0,4,D
210061339262,2,F,3,0,1.0,0,Nilópolis,516.0,586.7,531.6,485.5,760.0,3,C
210059039431,2,F,2,0,1.0,0,Duque de Caxias,410.5,471.6,445.9,383.7,720.0,3,A
210058646876,2,F,1,0,1.0,0,Maricá,431.1,527.3,473.4,640.1,880.0,5,I
210060076491,2,F,1,0,1.0,0,Niterói,511.2,556.3,544.0,627.3,980.0,3,N
210059540013,3,F,2,0,1.0,0,Duque de Caxias,520.5,528.2,543.0,440.5,660.0,3,B
210058646853,2,F,3,0,1.0,0,Nova Iguaçu,422.2,529.5,527.3,516.6,840.0,5,F
210059052543,3,F,1,0,2.0,0,Nova Iguaçu,399.7,475.6,420.0,349.7,440.0,4,A
210060226957,4,F,3,0,1.0,0,Niterói,487.7,513.1,434.0,651.5,720.0,3,D
210059540004,4,F,3,0,1.0,0,Nilópolis,415.7,431.8,469.3,348.1,560.0,4,D
210058646848,2,F,0,0,1.0,0,Maricá,380.5,470.3,514.7,426.3,500.0,7,B
210060590007,2,F,3,0,1.0,0,Nova Iguaçu,495.2,588.5,558.2,453.2,640.0,2,B
210059177715,3,F,2,0,1.0,0,Maricá,415.3,495.7,460.8,528.2,640.0,4,B
210061173505,3,F,3,0,1.0,0,Duque de Caxias,438.2,468.3,482.0,519.4,620.0,4,E
210060401641,2,F,3,0,1.0,0,Duque de Caxias,496.5,585.0,564.9,615.1,680.0,4,A
210059877194,2,F,1,0,1.0,0,São João de Meriti,541.3,634.2,629.5,659.4,940.0,3,D
210060589988,2,F,3,0,1.0,0,Duque de Caxias,459.4,588.2,545.8,497.2,840.0,3,B
210061152557,2,F,2,0,1.0,0,Duque de Caxias,490.5,538.2,558.6,590.4,420.0,2,B
210059149604,3,F,3,0,1.0,0,Nova Iguaçu,494.2,478.1,457.8,442.4,480.0,4,B
210060399099,3,F,3,0,1.0,0,Duque de Caxias,486.1,494.0,533.4,564.4,680.0,5,B
210059864088,3,M,2,0,1.0,0,Nova Iguaçu,444.3,325.2,455.9,402.1,580.0,3,C
210060101938,3,F,1,0,1.0,0,Nova Iguaçu,599.7,583.2,639.2,500.5,640.0,4,B
210061074958,2,F,3,0,1.0,0,Niterói,492.2,578.3,527.4,447.7,580.0,3,D
210060227012,3,F,1,0,1.0,0,Niterói,496.3,553.2,544.0,638.5,520.0,4,C
210058495966,2,F,3,0,1.0,0,Duque de Caxias,599.7,540.1,557.9,518.8,300.0,4,E
210059473659,2,F,1,0,1.0,0,São João de Meriti,639.2,506.2,497.3,657.6,980.0,4,J
210060146984,2,F,1,0,1.0,0,Maricá,426.9,476.3,525.1,464.6,620.0,4,D
210060760962,2,F,2,0,1.0,0,Nova Iguaçu,483.1,522.5,479.7,517.3,700.0,2,G
210059553072,3,F,1,0,1.0,0,Nova Iguaçu,445.4,474.7,533.7,558.2,600.0,4,B
210059473628,3,F,1,0,1.0,0,Duque de Caxias,559.8,539.6,536.9,584.0,800.0,3,G
210059033629,3,F,1,0,1.0,0,Niterói,474.3,540.4,525.8,440.4,660.0,2,C
210059918449,3,F,2,0,1.0,0,São João de Meriti,454.8,629.7,629.8,430.2,520.0,4,B
210059052568,4,M,1,0,1.0,0,São João de Meriti,463.9,470.6,560.5,470.8,360.0,2,D
210059905316,2,M,3,0,1.0,0,Duque de Caxias,512.8,571.1,473.6,443.0,660.0,4,B
210058536103,3,F,1,0,1.0,0,Maricá,437.9,625.3,597.2,587.3,640.0,3,D
210059388290,1,F,1,0,1.0,0,Nova Iguaçu,564.9,598.0,561.3,644.3,700.0,6,E
210059085391,4,M,2,0,1.0,0,São João de Meriti,405.4,611.3,610.7,653.1,520.0,4,C
210060201254,2,F,2,0,1.0,0,Nova Iguaçu,596.4,581.4,571.1,580.8,760.0,2,G
210061023519,2,F,3,0,1.0,0,Nova Iguaçu,486.1,449.9,459.2,402.8,540.0,4,C
210060201240,3,F,3,0,1.0,0,São João de Meriti,544.1,511.3,522.6,570.8,920.0,4,B
210059072438,2,F,3,0,1.0,0,Duque de Caxias,437.5,593.3,575.4,473.9,820.0,3,H
210061084408,2,F,1,0,1.0,0,Maricá,430.4,353.1,422.0,390.5,520.0,6,B
210060188186,4,F,1,0,1.0,0,Duque de Caxias,563.1,595.2,429.5,502.9,920.0,4,E
210059219023,3,M,2,0,1.0,0,Nova Iguaçu,503.9,513.3,454.1,424.4,540.0,4,B
210059562100,3,F,1,0,1.0,0,Maricá,552.9,584.1,646.7,506.8,560.0,2,B
210060242254,3,M,3,0,1.0,0,Niterói,491.7,546.7,561.7,594.1,780.0,3,G
210060423717,3,F,1,0,1.0,0,Nova Iguaçu,412.2,524.8,505.2,449.0,600.0,5,D
210058335660,3,M,3,0,1.0,0,Nilópolis,377.7,458.7,441.8,391.1,760.0,3,B
210060423727,3,F,1,0,1.0,0,Belford Roxo,610.4,638.7,700.2,587.0,840.0,5,D
210060242270,3,F,1,0,1.0,0,Duque de Caxias,439.9,442.2,475.5,448.5,540.0,4,D
210058314590,2,M,3,0,1.0,0,Duque de Caxias,544.4,604.8,587.8,763.5,600.0,5,B
210059093712,3,F,1,0,1.0,0,Niterói,475.1,365.9,346.4,434.2,840.0,4,K
210059918484,2,F,1,0,1.0,0,Nova Iguaçu,459.9,443.8,498.0,459.8,680.0,7,C
210059205934,2,F,1,0,1.0,0,Nova Iguaçu,524.7,595.5,547.6,475.5,780.0,2,D
210059549138,3,F,1,0,1.0,0,Duque de Caxias,497.2,492.5,536.9,611.3,620.0,4,B
210058544155,2,F,3,0,1.0,0,Duque de Caxias,507.4,532.7,536.3,559.4,400.0,5,B
210061308416,2,F,1,0,1.0,0,Belford Roxo,510.7,534.7,504.6,660.0,800.0,4,E
210059933488,2,F,1,0,1.0,0,Niterói,496.7,554.6,577.1,725.6,780.0,4,E
210060144492,3,F,1,0,1.0,0,Maricá,447.3,574.5,593.9,658.1,720.0,4,D
210061084563,2,F,1,0,1.0,0,Duque de Caxias,436.3,516.8,387.7,368.3,400.0,5,C
210060229402,2,F,2,0,1.0,0,Duque de Caxias,377.1,468.1,476.3,431.5,360.0,4,C
210061084499,4,M,5,0,1.0,0,Duque de Caxias,420.9,385.3,479.3,347.0,300.0,3,B
210061084535,3,F,3,0,1.0,0,Duque de Caxias,461.1,585.7,580.4,528.9,840.0,4,C
210060813006,2,M,3,0,1.0,0,Duque de Caxias,479.7,472.3,486.2,444.9,680.0,3,C
210059556100,3,F,1,0,1.0,0,Nilópolis,371.6,468.3,434.4,461.1,620.0,4,F
210059098291,3,F,4,0,1.0,0,Nova Iguaçu,423.7,461.0,499.7,438.1,640.0,6,E
210059589990,2,M,1,0,1.0,0,Nilópolis,499.5,640.0,556.7,678.0,880.0,5,G
210059388318,3,F,1,0,1.0,0,Nova Iguaçu,439.3,464.2,497.4,414.0,320.0,5,B
210059577007,4,M,1,0,1.0,0,São João de Meriti,408.0,523.7,557.4,567.7,620.0,3,B
210060375959,2,F,3,0,1.0,0,Nova Iguaçu,504.5,554.0,546.4,682.0,720.0,3,B
210058970168,2,F,3,0,1.0,0,Maricá,606.6,580.2,605.6,616.0,840.0,3,I
210058387556,4,F,2,0,1.0,0,Maricá,497.6,520.9,481.5,401.4,360.0,6,B
210060214323,3,F,3,0,1.0,0,Maricá,505.3,316.0,399.3,418.5,680.0,2,B
210060144680,3,F,1,0,1.0,0,Nova Iguaçu,399.4,533.1,510.6,507.0,760.0,3,B
210058929571,4,M,2,0,1.0,0,Maricá,556.8,608.3,636.6,580.2,540.0,4,D
210060657085,3,M,3,0,1.0,0,Duque de Caxias,503.5,596.8,561.4,684.6,520.0,2,C
210059615917,3,M,3,0,1.0,0,Duque de Caxias,436.8,518.6,505.3,390.1,340.0,4,F
210058588747,2,F,3,0,1.0,0,Duque de Caxias,504.7,559.6,476.5,525.4,880.0,5,C
210059026431,3,F,2,0,1.0,0,Niterói,347.4,437.2,457.9,441.4,420.0,4,B
210061401185,3,F,3,0,1.0,0,Nilópolis,394.6,534.1,459.0,472.6,640.0,2,B
210061411033,2,F,2,0,1.0,0,Nova Iguaçu,531.8,456.0,554.9,527.5,500.0,4,E
210059628912,2,F,3,0,1.0,0,São João de Meriti,523.3,553.5,511.8,506.6,580.0,3,B
210059275401,3,M,3,0,1.0,0,Nilópolis,542.0,567.2,539.1,533.7,660.0,10,B
210060381252,2,F,3,0,1.0,0,São João de Meriti,588.5,591.8,624.6,732.1,860.0,3,C
210059615948,3,M,3,0,1.0,0,Niterói,605.6,613.3,639.2,790.9,660.0,3,C
210058970178,6,M,3,0,1.0,0,Nilópolis,579.6,616.3,595.9,655.6,720.0,4,D
210060283424,3,F,3,0,1.0,0,Nova Iguaçu,424.2,501.5,545.3,573.1,580.0,3,B
210061391299,2,F,3,0,1.0,0,Nova Iguaçu,445.1,447.0,472.5,381.9,440.0,5,B
210060389055,2,M,1,0,1.0,0,Belford Roxo,383.4,438.8,490.2,522.8,840.0,5,C
210060389051,2,F,1,0,1.0,0,Niterói,555.1,608.8,588.7,560.5,880.0,4,J
210059316669,2,F,1,0,1.0,0,Niterói,587.8,607.3,555.3,691.2,940.0,5,L
210059924571,3,F,3,0,1.0,0,Duque de Caxias,584.9,600.9,578.7,716.6,720.0,4,C
210059457665,8,F,3,0,1.0,0,Duque de Caxias,446.3,418.0,506.8,452.1,500.0,3,B
210059809794,3,F,1,0,1.0,0,Niterói,492.0,542.5,548.4,570.1,960.0,3,E
210059656787,2,F,1,0,1.0,0,Niterói,664.8,665.7,690.0,818.8,940.0,4,Q
210058608754,3,F,1,0,1.0,0,Niterói,436.4,655.9,584.1,717.2,980.0,4,I
210058967072,2,F,1,0,1.0,0,Nilópolis,499.2,519.7,520.3,485.6,840.0,5,D
210061266087,4,F,1,0,1.0,0,Maricá,453.0,410.0,420.0,375.0,460.0,6,C
210059807832,5,F,2,0,1.0,0,Nova Iguaçu,393.9,382.1,435.6,398.4,740.0,4,A
210061453003,3,F,3,0,1.0,0,Duque de Caxias,498.9,515.3,599.0,516.9,900.0,3,B
210059628936,3,F,1,0,1.0,0,Maricá,510.8,659.4,597.2,631.5,760.0,3,E
210060469984,3,F,3,0,1.0,0,Nova Iguaçu,463.7,602.1,598.2,564.8,900.0,4,B
210060469990,3,F,3,0,1.0,0,Nilópolis,460.5,564.1,625.7,582.3,680.0,4,E
210059485786,3,M,0,0,1.0,0,Nilópolis,476.7,489.9,538.8,604.5,600.0,6,C
210060156312,4,M,3,0,1.0,0,Nova Iguaçu,414.4,541.3,496.0,564.1,860.0,7,B
210060227049,3,F,3,0,1.0,0,Nova Iguaçu,376.8,392.2,396.0,398.5,360.0,5,A
210061083047,2,F,3,0,1.0,0,Duque de Caxias,446.3,475.8,447.2,537.0,520.0,7,B
210058441680,1,F,1,0,1.0,0,Maricá,487.5,529.1,505.5,589.8,740.0,2,B
210060143470,2,F,2,0,1.0,0,Nova Iguaçu,544.6,536.4,548.2,458.8,780.0,5,B
210058441701,4,M,1,0,1.0,0,Niterói,587.6,597.2,602.7,697.9,840.0,5,C
210060079554,3,F,2,0,1.0,0,São João de Meriti,467.1,533.0,565.8,475.4,640.0,5,B
210061287122,3,M,2,0,1.0,0,São João de Meriti,560.0,524.4,581.5,687.8,920.0,4,B
210061296967,3,F,2,0,1.0,0,Nova Iguaçu,473.8,602.9,564.1,568.4,840.0,3,D
210060132015,2,M,2,0,1.0,0,Nova Iguaçu,515.1,510.5,533.4,593.4,540.0,3,B
210058608774,2,F,3,0,1.0,0,Duque de Caxias,591.6,632.6,613.7,608.1,860.0,6,C
210058325839,3,F,2,0,1.0,0,Nova Iguaçu,548.9,415.4,562.8,606.1,660.0,3,E
210060347640,2,M,2,0,1.0,0,Nova Iguaçu,390.1,501.8,476.9,580.8,660.0,4,A
210060390980,5,M,1,0,1.0,0,Niterói,619.1,649.4,614.4,774.5,540.0,3,B
210059020711,3,F,1,0,1.0,0,Duque de Caxias,512.6,589.9,608.6,468.2,840.0,4,D
210060077829,4,M,3,0,1.0,0,Duque de Caxias,428.2,425.8,415.4,333.0,500.0,4,E
210060396638,3,F,3,0,1.0,0,Nova Iguaçu,488.1,453.5,488.5,505.9,520.0,5,D
210059149677,3,F,3,0,1.0,0,Duque de Caxias,457.4,469.4,501.4,362.7,520.0,2,B
210060399161,4,M,2,0,1.0,0,Nova Iguaçu,452.9,469.2,461.4,472.9,400.0,3,B
210061401207,3,F,1,0,1.0,0,Niterói,467.3,605.3,528.9,566.0,920.0,3,D
210061380241,3,F,3,0,1.0,0,São João de Meriti,541.8,579.1,568.9,711.6,880.0,4,D
210060369306,3,M,1,0,1.0,0,Nova Iguaçu,730.1,668.5,613.0,809.2,940.0,4,K
210061142718,4,F,2,0,1.0,0,Niterói,476.2,421.7,387.5,367.6,520.0,4,B
210060160119,2,F,3,0,1.0,0,Nova Iguaçu,560.2,565.0,537.3,554.5,880.0,3,N
210060157551,3,F,1,0,1.0,0,Niterói,472.8,490.2,530.8,450.1,860.0,4,G
210059788109,3,F,1,0,1.0,0,Maricá,503.5,558.8,617.5,606.9,940.0,4,G
210060761006,2,F,1,0,1.0,0,Duque de Caxias,481.5,509.3,489.1,421.1,640.0,3,B
210060739993,2,F,3,0,1.0,0,Duque de Caxias,434.9,569.5,522.4,567.0,940.0,4,D
210059540045,4,F,3,0,1.0,0,Niterói,452.7,484.9,422.7,329.7,480.0,3,B
210058646920,3,F,1,0,1.0,0,São João de Meriti,562.1,597.4,573.8,608.1,900.0,3,E
210060739990,3,F,1,0,1.0,0,Niterói,656.7,722.7,609.3,781.2,920.0,4,I
210061401213,3,F,1,0,1.0,0,Belford Roxo,527.3,548.8,506.7,452.4,840.0,3,C
210059026500,3,F,1,0,1.0,0,Duque de Caxias,434.9,610.3,559.7,605.8,780.0,5,G
210060188262,2,F,3,0,1.0,0,Duque de Caxias,521.4,519.9,466.3,473.6,820.0,4,B
210060157683,2,F,1,0,1.0,0,Maricá,404.7,527.0,497.8,344.7,640.0,6,B
210059829272,3,F,3,0,1.0,0,Duque de Caxias,446.9,447.3,531.9,431.2,800.0,4,B
210059514894,3,F,3,0,1.0,0,Maricá,475.1,686.8,623.9,647.9,900.0,3,F
210059375251,2,F,3,0,1.0,0,Duque de Caxias,522.0,499.0,510.1,535.0,340.0,4,C
210059054572,3,F,3,0,1.0,0,Belford Roxo,454.4,490.2,563.3,396.5,580.0,3,B
210060169258,2,F,3,0,1.0,0,Nova Iguaçu,599.3,659.6,599.0,548.4,820.0,5,C
210058515104,3,M,1,0,1.0,0,Duque de Caxias,483.3,370.5,438.5,378.9,520.0,3,C
210060157621,2,F,3,0,1.0,0,São João de Meriti,584.2,643.6,580.5,912.2,740.0,3,H
210060157665,2,F,3,0,1.0,0,Niterói,458.9,576.4,549.9,534.2,800.0,3,C
210059072487,3,F,1,0,1.0,0,Duque de Caxias,525.2,668.4,630.5,650.5,800.0,3,E
210060175188,3,F,1,0,1.0,0,Belford Roxo,556.5,500.7,512.2,613.4,800.0,3,C
210061204365,3,F,2,0,1.0,0,Maricá,533.8,526.1,490.9,456.3,580.0,3,B
210058553475,2,F,3,0,1.0,0,Duque de Caxias,473.8,540.1,560.5,631.3,680.0,5,C
210059749656,3,F,3,0,1.0,0,Nova Iguaçu,367.0,524.7,444.0,465.6,300.0,4,B
210058316020,4,F,4,0,1.0,0,Duque de Caxias,403.9,547.3,505.9,388.5,520.0,2,B
210059205991,3,F,1,0,1.0,0,Maricá,458.8,466.9,445.8,416.0,560.0,2,C
210059892312,3,F,3,0,1.0,0,Nova Iguaçu,425.6,505.9,475.9,462.3,620.0,4,C
210060561786,4,F,2,0,1.0,0,Duque de Caxias,375.0,385.7,379.6,501.3,480.0,3,B
210059080744,3,F,3,0,1.0,0,Belford Roxo,569.2,616.8,577.6,666.8,680.0,3,C
210059749642,3,F,1,0,1.0,0,Nilópolis,467.0,576.3,538.0,501.5,800.0,5,C
210059054584,3,M,3,0,1.0,0,Nova Iguaçu,442.0,519.3,488.6,511.7,520.0,3,C
210059736627,3,F,1,0,1.0,0,Nilópolis,472.6,493.7,505.5,382.7,540.0,4,B
210058646938,2,F,1,0,1.0,0,Nilópolis,570.5,562.7,537.8,476.7,560.0,4,B
210059892296,2,F,3,0,2.0,0,Duque de Caxias,449.6,474.9,493.1,419.4,600.0,3,B
210059527990,4,M,1,0,1.0,0,Duque de Caxias,417.5,508.7,464.9,366.1,380.0,4,B
210059855360,3,F,3,0,1.0,0,Duque de Caxias,438.8,520.8,527.5,332.7,680.0,3,A
210060934953,3,F,1,0,1.0,0,Nova Iguaçu,440.7,485.9,494.8,387.8,440.0,4,B
210060227184,2,F,2,0,1.0,0,Nilópolis,454.1,452.8,485.4,349.7,880.0,2,B
210059528012,3,F,1,0,1.0,0,Nova Iguaçu,377.3,436.6,411.4,535.4,740.0,3,D
210058957194,2,F,1,0,1.0,0,Duque de Caxias,442.5,535.5,460.0,433.2,840.0,3,C
210059842372,4,M,1,0,1.0,0,Nilópolis,502.4,374.9,525.3,512.2,560.0,5,F
210061349299,3,F,2,0,1.0,0,Belford Roxo,395.1,551.6,492.3,425.9,720.0,5,C
210058524627,3,F,1,0,1.0,0,Maricá,506.8,495.4,537.9,538.5,560.0,3,E
210060370910,3,M,2,0,1.0,0,Duque de Caxias,453.3,504.3,462.0,427.5,760.0,2,C
210059549232,3,F,1,0,1.0,0,Nova Iguaçu,536.7,490.9,531.8,577.0,520.0,3,C
210061204418,4,F,3,0,1.0,0,Niterói,567.5,608.2,545.9,799.5,700.0,4,J
210060229477,2,F,2,0,1.0,0,Niterói,384.7,497.4,453.3,466.4,640.0,2,D
210060158503,3,F,1,0,1.0,0,São João de Meriti,378.6,516.2,518.5,438.9,600.0,3,B
210059883516,2,F,1,0,1.0,0,Maricá,530.9,596.7,587.9,486.7,820.0,5,J
210059571173,3,M,3,0,1.0,0,Nova Iguaçu,517.5,527.6,577.9,460.1,560.0,4,B
210060822685,4,F,3,0,1.0,0,Niterói,394.3,507.9,498.3,433.8,580.0,4,D
210060657127,3,M,2,0,1.0,0,Nilópolis,423.9,468.7,477.6,388.2,560.0,5,B
210060158510,2,M,2,0,1.0,0,São João de Meriti,659.9,608.4,553.2,676.4,620.0,3,E
210060842362,3,F,1,0,1.0,0,Nilópolis,451.3,511.4,520.4,536.5,600.0,4,D
210059126205,2,F,1,0,1.0,0,Nova Iguaçu,586.2,550.8,560.8,618.9,720.0,2,B
210059388373,3,F,3,0,1.0,0,Niterói,495.3,536.6,518.4,528.4,780.0,4,B
210059403397,4,F,3,0,1.0,0,Nilópolis,503.3,496.7,403.8,420.4,480.0,6,B
210059528016,3,M,2,0,1.0,0,Nova Iguaçu,463.8,444.4,395.1,420.0,400.0,7,A
210059855382,2,F,2,0,1.0,0,Duque de Caxias,354.9,532.0,432.2,466.5,620.0,7,B
210060813073,2,M,2,0,1.0,0,Duque de Caxias,578.9,551.5,602.0,580.2,560.0,4,B
210058387612,3,F,3,0,1.0,0,Duque de Caxias,565.4,592.1,483.2,534.3,700.0,2,B
210060376038,2,F,1,0,1.0,0,Nova Iguaçu,480.2,443.5,463.9,364.2,500.0,6,C
210059013429,2,F,2,0,1.0,0,Nova Iguaçu,406.9,523.0,543.5,511.9,580.0,4,D
210061381594,3,M,2,0,1.0,0,Maricá,524.8,555.7,558.7,420.9,620.0,5,D
210059247248,2,F,2,0,1.0,0,Nova Iguaçu,396.8,395.7,424.7,368.5,320.0,6,C
210060441304,2,F,3,0,1.0,0,Belford Roxo,501.2,601.4,634.4,622.2,840.0,3,F
210059996507,3,M,1,0,1.0,0,Niterói,381.8,480.6,420.7,452.2,500.0,2,B
